job,size,scale0,tstop,tpart,concurrent,schedule,graph_class,get_averages,fixed-temp,burn_in,samples,graph,iter,flips,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm
2319,250,2.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,38,17716,30517,-59266,1.00001e-06,-58.1587,-0.0469401,398,2963,49857.2
2320,250,2.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,39,13183,30597,-59426,1.00001e-06,-58.447,0.00263801,398,1960,35556.7
2321,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,0,19741,19515,-40166,1.00001e-06,-39.1538,0.00894179,372,3445,55323.3
2322,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,1,14705,19975,-41086,1.00001e-06,-40.3695,0.0415275,372,1823,39798.4
2323,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,2,13355,19432,-40000,1.00001e-06,-39.3931,-0.0116651,372,2203,38588.2
2324,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,3,17723,19636,-40408,1.00001e-06,-39.4035,-0.054988,372,2712,49675.6
2325,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,4,19941,19724,-40584,1.00001e-06,-39.3559,0.0172746,372,3225,54647.4
2326,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,5,15279,19806,-40748,1.00001e-06,-39.9297,-0.0606461,372,2413,41716.3
2327,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,6,16763,19447,-40030,1.00001e-06,-39.1667,0.0622659,372,2570,45233.3
2328,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,7,13001,19485,-40106,1.00001e-06,-39.5385,-0.00431707,372,1482,35140.3
2329,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,8,16935,19202,-39540,1.00001e-06,-38.6961,-0.0518066,372,2988,46489.0
2330,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,9,15375,19502,-40140,1.00001e-06,-39.459,-0.000543759,372,2254,43212.7
2331,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,10,23196,19425,-39986,1.00001e-06,-38.3337,0.0545315,372,4840,64472.2
2332,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,11,18058,19384,-39904,1.00001e-06,-39.0588,-0.0399401,372,2833,48609.4
2333,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,12,19143,19741,-40618,1.00001e-06,-38.8825,0.0319761,372,3522,55618.2
2334,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,13,18736,19573,-40282,1.00001e-06,-39.0759,-0.0154736,372,3065,52829.4
2335,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,14,14890,19346,-39828,1.00001e-06,-39.2405,0.0272315,372,2366,41939.6
2336,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,15,16919,19937,-41010,1.00001e-06,-40.0374,0.0124508,372,2373,46513.0
2337,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,16,13138,19770,-40676,1.00001e-06,-40.2305,-0.0313274,372,1652,36747.8
2338,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,17,17636,19766,-40668,1.00001e-06,-39.6475,0.00165204,372,2875,48946.9
2339,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,18,21422,19881,-40898,1.00001e-06,-39.5447,-0.0147072,372,3821,60344.5
2340,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,19,15933,19478,-40092,1.00001e-06,-39.4147,0.0278208,372,2071,41623.4
2341,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,20,13674,19450,-40036,1.00001e-06,-39.445,-0.0310509,372,2174,36101.2
2342,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,21,14893,20094,-41324,1.00001e-06,-40.5103,-0.00642082,372,1944,39801.5
2343,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,22,15167,20094,-41324,1.00001e-06,-40.5796,0.00489647,372,2476,43147.7
2344,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,23,19916,19430,-39996,1.00001e-06,-38.8371,0.0140212,372,3738,56354.2
2345,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,24,15518,19537,-40210,1.00001e-06,-39.5287,-0.101703,372,2407,44145.6
2346,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,25,13160,19298,-39732,1.00001e-06,-39.2249,0.0167187,372,1921,36039.6
2347,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,26,12190,19859,-40854,1.00001e-06,-40.4965,0.0313564,372,1421,33798.1
2348,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,27,13861,19662,-40460,1.00001e-06,-39.8856,0.0372548,372,2036,38395.4
2349,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,28,18897,19510,-40156,1.00001e-06,-39.2085,-0.0118832,372,3406,52660.1
2350,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,29,15611,19758,-40652,1.00001e-06,-39.5916,-0.0591929,372,2721,43987.8
2351,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,30,19663,19418,-39972,1.00001e-06,-38.8537,0.0105361,372,3190,54501.3
2352,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,31,17642,19689,-40514,1.00001e-06,-39.6619,-0.0192611,372,3241,49210.0
2353,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,32,14872,19182,-39500,1.00001e-06,-38.8926,0.035316,372,2162,41175.0
2354,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,33,18687,19338,-39812,1.00001e-06,-38.7499,0.0257927,372,3106,52080.6
2355,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,34,12696,19547,-40230,1.00001e-06,-39.6668,0.0602955,372,1781,34660.3
2356,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,35,17057,19834,-40804,1.00001e-06,-40.0198,-0.0169347,372,2587,47421.8
2357,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,36,18855,19616,-40368,1.00001e-06,-39.0699,-0.0103114,372,3224,53317.0
2358,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,37,18534,19720,-40576,1.00001e-06,-39.5203,0.0134042,372,3165,52608.9
2359,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,38,14943,19788,-40712,1.00001e-06,-40.0613,-0.0058885,372,2189,41903.8
2360,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,39,21830,19466,-40068,1.00001e-06,-38.9003,0.036845,372,3909,60997.4
2361,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,0,17453,30993,-60218,1.00001e-06,-58.5556,0.0582197,372,2433,48095.9
2362,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,1,18798,30114,-58460,1.00001e-06,-57.1939,0.020149,372,3277,50439.4
2363,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,2,14889,29834,-57900,1.00001e-06,-56.8876,0.0231544,372,2052,40166.8
2364,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,3,18711,30460,-59152,1.00001e-06,-57.8,-0.0253024,372,3375,53658.7
2365,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,4,14628,30067,-58366,1.00001e-06,-57.5597,-0.00374198,372,2191,40838.3
2366,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,5,18162,30395,-59022,1.00001e-06,-57.383,-0.0347402,372,2771,49386.4
2367,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,6,14340,31218,-60668,1.00001e-06,-59.7488,0.034509,372,2005,39989.8
2368,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,7,16527,30113,-58458,1.00001e-06,-57.2596,0.0461008,372,2929,46370.9
2369,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,8,17414,30495,-59222,1.00001e-06,-58.0481,-0.0331117,372,2777,47501.1
2370,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,9,19691,30256,-58744,1.00001e-06,-57.2619,0.0201471,372,3213,51713.4
2371,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,10,14077,30906,-60044,1.00001e-06,-59.0491,0.0461188,372,2174,38137.9
2372,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,11,15653,30053,-58338,1.00001e-06,-57.3185,-0.00534879,372,2155,41654.0
2373,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,12,18985,30421,-59074,1.00001e-06,-57.6061,0.00752141,372,3383,53015.3
2374,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,13,17831,30966,-60164,1.00001e-06,-58.7748,0.0237821,372,3001,48491.2
2375,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,14,16836,30332,-58896,1.00001e-06,-57.7202,-0.0247834,372,3035,46493.7
2376,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,15,14662,30310,-58852,1.00001e-06,-58.097,-0.0147661,372,2116,40050.5
2377,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,16,15386,30396,-59024,1.00001e-06,-58.0152,-0.00284516,372,2223,41558.1
2378,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,17,25045,31179,-60590,1.00001e-06,-57.3634,-0.013871,372,4689,70891.3
2379,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,18,14237,30798,-59828,1.00001e-06,-59.0218,-0.0374573,372,2050,38858.8
2380,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,19,14425,30698,-59628,1.00001e-06,-58.6038,-0.0311228,372,1940,38161.3
2381,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,20,17744,31464,-61160,1.00001e-06,-59.5392,-0.00805425,372,2569,46790.9
2382,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,21,18762,30303,-58838,1.00001e-06,-57.118,0.0549798,372,2883,50118.2
2383,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,22,16800,30161,-58554,1.00001e-06,-57.3731,-0.0314456,372,2726,46201.3
2384,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,23,17659,29879,-57990,1.00001e-06,-56.8377,0.0146827,372,2934,48265.1
2385,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,24,20219,31122,-60476,1.00001e-06,-58.5964,0.0242459,372,3782,57137.2
2386,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,25,20258,30106,-58444,1.00001e-06,-56.9395,0.0317229,372,3432,55511.7
2387,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,26,19859,30870,-59972,1.00001e-06,-57.9475,-0.0243157,372,3210,52918.0
2388,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,27,15884,30841,-59914,1.00001e-06,-58.865,-0.0441469,372,2488,44040.4
2389,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,28,18108,30115,-58462,1.00001e-06,-57.1391,-0.0269447,372,3260,49114.4
2390,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,29,18453,31008,-60248,1.00001e-06,-58.843,-0.00454745,372,2787,51276.3
2391,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,30,20297,30154,-58540,1.00001e-06,-56.8689,0.0664327,372,3671,58082.7
2392,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,31,17729,30554,-59340,1.00001e-06,-58.1139,0.0131883,372,2821,46000.6
2393,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,32,25866,30504,-59240,1.00001e-06,-56.3137,0.00932384,372,4879,70716.5
2394,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,33,15015,30270,-58772,1.00001e-06,-57.6804,0.0488829,372,2619,40630.9
2395,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,34,18109,30698,-59628,1.00001e-06,-58.2547,-0.0317229,372,3039,49489.2
2396,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,35,16660,30297,-58826,1.00001e-06,-57.4548,-0.0368937,372,2798,46075.0
2397,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,36,17546,29991,-58214,1.00001e-06,-57.0802,-0.00119431,372,2954,46288.0
2398,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,37,21781,30809,-59850,1.00001e-06,-57.7579,0.025132,372,3935,58914.0
2399,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,38,18681,30622,-59476,1.00001e-06,-58.0081,0.0160762,372,3188,50882.0
2400,250,2.0,1e-06,2.666666666666666e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,39,18083,30969,-60170,1.00001e-06,-58.6081,0.0109228,372,2512,49300.5
2401,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,0,19979,19601,-40338,1.00001e-06,-38.9015,-0.0184054,352,3612,57035.6
2402,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,1,14221,19445,-40026,1.00001e-06,-39.5062,0.00495398,352,1905,38027.3
2403,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,2,18395,19674,-40484,1.00001e-06,-39.5082,0.00836155,352,3254,49748.2
2404,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,3,16307,19958,-41052,1.00001e-06,-39.976,-0.0177335,352,2765,43652.1
2405,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,4,16335,19386,-39908,1.00001e-06,-39.1654,-0.039254,352,2563,43274.6
2406,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,5,16610,19745,-40626,1.00001e-06,-39.7315,-0.0292029,352,2977,45441.8
2407,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,6,19247,19705,-40546,1.00001e-06,-39.4089,-0.0086579,352,2848,48488.4
2408,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,7,14034,19552,-40240,1.00001e-06,-39.4682,-0.024571,352,1709,37318.6
2409,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,8,22450,20095,-41326,1.00001e-06,-39.8395,-0.0287182,352,4232,61223.3
2410,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,9,15829,19706,-40548,1.00001e-06,-39.8502,0.0250686,352,2553,43269.1
2411,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,10,25436,19455,-40046,1.00001e-06,-38.4711,0.0501384,352,5344,69282.7
2412,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,11,16385,19511,-40158,1.00001e-06,-39.3993,-0.0136659,352,2687,43180.5
2413,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,12,18892,19736,-40608,1.00001e-06,-39.58,-0.00948665,352,3619,53046.4
2414,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,13,23235,19688,-40512,1.00001e-06,-39.1204,0.00604717,352,4484,65003.4
2415,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,14,14953,19561,-40258,1.00001e-06,-39.5142,0.0231579,352,2018,40504.8
2416,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,15,15894,19852,-40840,1.00001e-06,-39.9728,0.00699133,352,2398,41815.8
2417,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,16,13301,19723,-40582,1.00001e-06,-40.133,-0.0641162,352,1841,34687.5
2418,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,17,18587,19535,-40206,1.00001e-06,-39.2174,-0.0456039,352,2971,49660.8
2419,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,18,19818,19731,-40598,1.00001e-06,-39.5842,-0.0384202,352,3547,53168.0
2420,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,19,16400,19475,-40086,1.00001e-06,-39.3743,0.0600238,352,2405,44312.8
2421,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,20,16466,19418,-39972,1.00001e-06,-39.1855,-0.000746073,352,2597,45084.5
2422,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,21,12280,19871,-40878,1.00001e-06,-40.3621,-0.00223782,352,1673,32882.5
2423,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,22,16913,20044,-41224,1.00001e-06,-40.369,0.00962974,352,2914,45434.7
2424,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,23,15656,19528,-40192,1.00001e-06,-39.4112,0.00680574,352,2599,42938.3
2425,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,24,14932,19661,-40458,1.00001e-06,-39.7247,0.00966938,352,2549,40006.9
2426,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,25,16944,18990,-39116,1.00001e-06,-38.3828,0.0279482,352,2828,45777.7
2427,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,26,11564,20063,-41262,1.00001e-06,-40.6536,0.041514,352,1600,29236.4
2428,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,27,14305,19286,-39708,1.00001e-06,-39.1225,0.0225607,352,2163,37390.8
2429,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,28,19665,19648,-40432,1.00001e-06,-39.2714,-0.00391944,352,3679,54391.7
2430,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,29,17411,19632,-40400,1.00001e-06,-39.3295,-0.0596118,352,2991,45814.2
2431,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,30,26240,19597,-40330,1.00001e-06,-38.8267,-0.0182346,352,5430,74368.0
2432,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,31,17263,19428,-39992,1.00001e-06,-39.1736,0.016154,352,2727,45259.0
2433,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,32,16805,19721,-40578,1.00001e-06,-39.5266,-0.0327314,352,2288,43739.5
2434,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,33,16723,19296,-39728,1.00001e-06,-38.8956,-0.0186355,352,2774,42149.8
2435,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,34,14460,19651,-40438,1.00001e-06,-39.805,0.0167215,352,1789,38246.2
2436,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,35,19744,19317,-39770,1.00001e-06,-38.7246,-0.0242043,352,3253,54966.7
2437,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,36,17799,19312,-39760,1.00001e-06,-38.9468,0.0626264,352,3047,46101.5
2438,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,37,18581,19715,-40566,1.00001e-06,-39.4649,0.0184427,352,3210,50393.2
2439,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,38,18094,20133,-41402,1.00001e-06,-40.4233,-0.0173819,352,3350,49827.3
2440,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,39,19451,19835,-40806,1.00001e-06,-39.6915,0.0171508,352,3421,52975.8
2441,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,0,19987,30943,-60118,1.00001e-06,-58.1332,0.00880759,352,3229,53201.0
2442,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,1,19688,29820,-57872,1.00001e-06,-56.076,0.0431167,352,3234,52140.8
2443,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,2,17952,29781,-57794,1.00001e-06,-56.6907,0.0200899,352,2941,48476.1
2444,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,3,20803,30972,-60176,1.00001e-06,-58.5024,-0.030572,352,3859,55871.2
2445,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,4,25054,30777,-59786,1.00001e-06,-57.6509,-0.0355028,352,4590,69449.7
2446,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,5,16715,31178,-60588,1.00001e-06,-59.2495,-0.0446049,352,2666,43650.1
2447,250,2.0,1e-06,2.833333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,6,17586,31090,-60412,1.00001e-06,-58.9531,0.00322493,352,2622,45986.0
