graph,tpart,blocks,tstop,job,scale0,scale1,iter,concurrent,flips,updates,neighbor_updates,cut,ene,anneal,u,m,nodes,edges,BKS,Ratio,bits,GS,target,factor,TTT,BTT,GInd,Type
G039,3.4141926296659515e-09,8,0.0001,36380.5,3.0,0.8,19.5,0.0,4495223.846153846,3953833.3333333335,443600.5641025641,2357.358974358974,-4686.717948717948,0.000100002,0.0,0.0,2000.0,11778.0,2408.0,0.9789696737371156,58579002.913367614,0.425,0.98,8.321816102456877,0.0008321816102456877,487483689.7103309,39,BA
G040,3.0245198666839334e-08,8,0.0001,34980.5,3.0,0.8,19.5,0.0,8352213.325,1004353.3,114933.775,2347.4,-4792.8,0.000100006,0.0,0.0,2000.0,11766.0,2400.0,0.9780833333333334,6612619.8145717215,0.4,0.98,9.015151103887694,0.0009015151103887695,59613766.8209259,40,BA
G028,9.002034065447288e-08,8,0.0001,34140.5,3.0,0.8,19.5,0.0,5497469.153846154,441871.28205128206,23237.0,3225.8205128205127,-6555.641025641025,0.000100017,0.0,0.0,2000.0,19990.0,3298.0,0.9781141639843883,2221720.097324054,0.375,0.98,9.798158778855589,0.000979815877885559,21768766.275755577,28,ER
G039,6.258149233243955e-08,8,0.0001,34460.5,3.0,0.8,19.5,0.0,8929842.5,514180.85,58872.95,2352.7,-4677.4,0.00010001899999999999,0.0,0.0,2000.0,11778.0,2408.0,0.9770348837209303,3195833.0258022407,0.375,0.98,9.798158778855589,0.000979815877885559,31313279.417520843,39,BA
G040,2.373522120906291e-09,4,8e-05,22260.5,3.0,0.8,19.5,0.0,5100130.0,6033008.25,664353.05,2346.5,-4791.0,8.00023e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9777083333333334,67410368.15738906,0.3,0.98,12.911392471625765,0.0010329113977300614,870361719.9368343,40,BA
G040,4.350620264355322e-08,8,8e-05,25140.5,3.0,0.8,19.5,0.0,6876379.615384615,573120.7435897436,65361.61538461538,2339.769230769231,-4777.538461538462,8.00259e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9749038461538462,3677636.527161006,0.3,0.98,12.911392471625765,0.0010329113977300614,47483408.570162535,40,BA
G029,1.862645149230957e-07,4,0.0001,28900.5,3.0,0.8,19.5,0.0,11388055.205128206,450378.0,23767.615384615383,3333.153846153846,-6586.307692307692,0.000100029,0.0,0.0,2000.0,19990.0,3405.0,0.9788998079746978,1073741.824,0.35,0.98,10.690234022650365,0.0010690234022650365,11478551.378467461,29,ER
G039,2.373522120906291e-09,4,0.0001,31820.5,3.0,0.8,19.5,0.0,6504580.575,7671945.1,848584.125,2356.95,-4685.9,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.9787998338870432,84262960.19673632,0.35,0.98,10.690234022650365,0.0010690234022650365,900790763.9443841,39,BA
G041,2.373522120906291e-09,4,8e-05,22300.5,3.0,0.8,19.5,0.0,5171939.425,6116438.225,674247.375,2347.575,-4712.15,8.00023e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9761226611226611,67410368.15738906,0.275,0.98,14.32028822513299,0.0011456230580106392,965335901.3761383,41,BA
G041,4.350620264355322e-08,8,0.0001,34780.5,3.0,0.8,19.5,0.0,8689135.5,723126.125,82605.2,2347.225,-4711.45,0.000100043,0.0,0.0,2000.0,11785.0,2405.0,0.975977130977131,4597045.658951256,0.325,0.98,11.716720592893752,0.0011716720592893754,53862299.53870702,41,BA
G040,9.002034065447288e-08,4,0.0001,29460.5,3.0,0.8,19.5,0.0,17914956.7,731330.825,82675.0,2345.925,-4789.85,0.00010001700000000001,0.0,0.0,2000.0,11766.0,2400.0,0.9774687500000001,2221720.097324054,0.325,0.98,11.716720592893752,0.0011716720592893754,26031273.615962658,40,BA
G041,1.2948974895804388e-07,4,0.0001,29260.5,3.0,0.8,19.5,0.0,18401536.45,524162.025,59021.95,2349.025,-4715.05,0.00010009699999999999,0.0,0.0,2000.0,11785.0,2405.0,0.9767255717255718,1544523.8067825912,0.3,0.98,12.911392471625765,0.0012911392471625766,19941953.051139515,41,BA
G028,1.1471066830046975e-09,4,0.0001,32220.5,3.0,0.8,19.5,0.0,1446016.8157894737,6120491.7105263155,318395.1842105263,3227.3684210526317,-6558.736842105263,0.000100001,0.0,0.0,2000.0,19990.0,3298.0,0.9785835115380932,174351699.77052695,0.3,0.98,12.911392471625765,0.0012911392471625766,2251123223.8323374,28,ER
G041,9.002034065447288e-08,4,0.0001,29500.5,3.0,0.8,19.5,0.0,18170366.64102564,742997.4358974359,83981.20512820513,2348.4615384615386,-4713.923076923077,0.000100017,0.0,0.0,2000.0,11785.0,2405.0,0.9764912841835918,2221720.097324054,0.3,0.98,12.911392471625765,0.0012911392471625766,28685500.138649456,41,BA
G029,1.1471066830046975e-09,4,0.0001,32260.5,3.0,0.8,19.5,0.0,1445087.95,6098427.025,318202.35,3321.975,-6563.95,0.000100001,0.0,0.0,2000.0,19990.0,3405.0,0.9756167400881057,174351699.77052695,0.275,0.98,14.32028822513299,0.001432028822513299,2496766593.2557993,29,ER
G039,1.2948974895804388e-07,4,0.0001,29180.5,3.0,0.8,19.5,0.0,18543046.076923076,526756.0256410256,59665.717948717946,2351.5641025641025,-4675.128205128205,0.000100097,0.0,0.0,2000.0,11778.0,2408.0,0.9765631655166539,1544523.8067825912,0.275,0.98,14.32028822513299,0.001432028822513299,22118026.08370632,39,BA
G040,1.2948974895804388e-07,4,6e-05,10020.5,3.0,0.8,19.5,0.0,11010887.925,317256.575,35470.925,2331.275,-4760.55,6.00843e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9713645833333333,926714.2840695546,0.175,0.98,23.93889316474939,0.0014363335898849635,22184514.24058829,40,BA
G027,1.1471066830046975e-09,4,0.0001,32180.5,3.0,0.8,19.5,0.0,1445175.85,6097118.925,318337.65,3262.9,-6567.8,0.000100001,0.0,0.0,2000.0,19990.0,3341.0,0.9766237653397185,174351699.77052695,0.25,0.98,16.00784555930219,0.001600784555930219,2790995082.9284186,27,ER
G029,9.002034065447288e-08,8,0.0001,34180.5,3.0,0.8,19.5,0.0,5512798.975,442702.9,23393.475,3323.1,-6566.2,0.00010001700000000001,0.0,0.0,2000.0,19990.0,3405.0,0.9759471365638767,2221720.097324054,0.225,0.98,18.067125197783724,0.0018067125197783725,40140095.15278593,29,ER
G040,6.258149233243955e-08,8,0.0001,34500.5,3.0,0.8,19.5,0.0,8763884.9,505209.55,57558.1,2336.25,-4770.5,0.00010001899999999999,0.0,0.0,2000.0,11766.0,2400.0,0.9734375,3195833.0258022407,0.175,0.98,23.93889316474939,0.0023938893164749393,76504705.37705763,40,BA
G041,1.862645149230957e-07,4,0.0001,29020.5,3.0,0.8,19.5,0.0,18626933.692307692,370754.89743589744,41565.89743589744,2337.2820512820513,-4691.5641025641025,0.000100029,0.0,0.0,2000.0,11785.0,2405.0,0.9718428487659256,1073741.824,0.175,0.98,23.93889316474939,0.0023938893164749393,25704190.811259143,41,BA
G041,6.258149233243955e-08,8,0.0001,34540.5,3.0,0.8,19.5,0.0,8885844.425,513749.975,58550.775,2336.075,-4689.15,0.00010001899999999999,0.0,0.0,2000.0,11785.0,2405.0,0.9713409563409563,3195833.0258022407,0.15,0.98,28.336207974167966,0.002833620797416797,90557789.2698468,41,BA
G028,1.2948974895804388e-07,8,0.0001,33900.5,3.0,0.8,19.5,0.0,5659883.95,318645.15,16722.65,3211.2,-6526.4,0.00010009699999999999,0.0,0.0,2000.0,19990.0,3298.0,0.9736810187992722,1544523.8067825912,0.15,0.98,28.336207974167966,0.002833620797416797,43765947.81004512,28,ER
G039,1.862645149230957e-07,4,0.0001,28940.5,3.0,0.8,19.5,0.0,18757912.55263158,371902.5263157895,41887.5,2344.3684210526317,-4660.736842105263,0.000100029,0.0,0.0,2000.0,11778.0,2408.0,0.9735749256863088,1073741.824,0.15,0.98,28.336207974167966,0.002833620797416797,30425771.635426458,39,BA
G039,9.002034065447288e-08,8,0.0001,34220.5,3.0,0.8,19.5,0.0,9103546.375,364256.4,41653.425,2340.5,-4653.0,0.00010001700000000001,0.0,0.0,2000.0,11778.0,2408.0,0.9719684385382059,2221720.097324054,0.125,0.98,34.487547051481634,0.0034487547051481634,76621676.39168568,39,BA
G040,1.862645149230957e-07,4,0.0001,28980.5,3.0,0.8,19.5,0.0,18355380.1,364804.975,40865.95,2336.025,-4770.05,0.000100029,0.0,0.0,2000.0,11766.0,2400.0,0.9733437500000001,1073741.824,0.125,0.98,34.487547051481634,0.0034487547051481634,37030721.67634371,40,BA
G040,2.373522120906291e-09,8,0.0001,36660.5,3.0,0.8,19.5,0.0,3143006.8,3693527.9,409060.1,2335.85,-4769.7,0.000100001,0.0,0.0,2000.0,11766.0,2400.0,0.9732708333333333,84262960.19673632,0.125,0.98,34.487547051481634,0.0034487547051481634,2906022804.482068,40,BA
G039,2.373522120906291e-09,8,0.0001,36620.5,3.0,0.8,19.5,0.0,3205840.175,3753705.325,417636.825,2345.425,-4662.85,0.000100001,0.0,0.0,2000.0,11778.0,2408.0,0.974013704318937,84262960.19673632,0.125,0.98,34.487547051481634,0.0034487547051481634,2906022804.482068,39,BA
G041,2.373522120906291e-09,8,8e-05,27100.5,3.0,0.8,19.5,0.0,2549668.975,2996159.025,331892.775,2337.525,-4692.05,8.00023e-05,0.0,0.0,2000.0,11785.0,2405.0,0.971943866943867,67410368.15738906,0.1,0.98,43.708690653565675,0.0034966952522852545,2946418928.6342926,41,BA
G027,1.2948974895804388e-07,8,0.0001,33860.5,3.0,0.8,19.5,0.0,5660429.525,318163.15,16770.975,3249.125,-6540.25,0.00010009699999999999,0.0,0.0,2000.0,19990.0,3341.0,0.9725007482789584,1544523.8067825912,0.1,0.98,43.708690653565675,0.004370869065356568,67509113.27772792,27,ER
G028,1.1471066830046975e-09,8,6e-05,17820.5,3.0,0.8,19.5,0.0,432610.3076923077,1832092.5128205128,95231.7435897436,3186.230769230769,-6476.461538461538,6e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9661099967346177,104611019.86231616,0.05,0.98,89.7811349607097,0.005386868097642582,9392096092.63609,28,ER
G041,9.002034065447288e-08,8,0.0001,34300.5,3.0,0.8,19.5,0.0,9029536.282051282,363393.46153846156,41216.4358974359,2329.7948717948716,-4676.589743589743,0.000100017,0.0,0.0,2000.0,11785.0,2405.0,0.9687296764219843,2221720.097324054,0.075,0.98,59.06976823665304,0.005906976823665304,131236491.23564611,41,BA
G029,1.2948974895804388e-07,8,0.0001,33940.5,3.0,0.8,19.5,0.0,5671947.825,319534.375,16832.625,3309.025,-6538.05,0.00010009699999999999,0.0,0.0,2000.0,19990.0,3405.0,0.9718135095447871,1544523.8067825912,0.075,0.98,59.06976823665304,0.005906976823665304,91234663.30264074,29,ER
G027,1.862645149230957e-07,8,0.0001,33620.5,3.0,0.8,19.5,0.0,5859396.41025641,233559.4871794872,12277.28205128205,3231.871794871795,-6505.74358974359,0.000100029,0.0,0.0,2000.0,19990.0,3341.0,0.9673366641340301,1073741.824,0.075,0.98,59.06976823665304,0.005906976823665304,63425680.6896811,27,ER
G040,1.650055480022138e-09,4,0.0001,32100.5,3.0,0.8,19.5,0.0,4035481.1,6276787.975,685762.25,2324.525,-4747.05,0.000100001,0.0,0.0,2000.0,11766.0,2400.0,0.9685520833333333,121208045.6817832,0.05,0.98,89.7811349607097,0.00897811349607097,10882195907.680042,40,BA
G040,9.002034065447288e-08,8,8e-05,24660.5,3.0,0.8,19.5,0.0,7173150.975,290502.75,32793.125,2321.35,-4740.7,8.00313e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9672291666666666,1777376.0778592434,0.025,0.98,181.89450638245114,0.014551560510596093,323294944.3381841,40,BA
G041,1.2948974895804388e-07,8,8e-05,24460.5,3.0,0.8,19.5,0.0,7411119.35,210657.4,23644.55,2311.45,-4639.9,8.00261e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9611018711018712,1235619.045426073,0.025,0.98,181.89450638245114,0.014551560510596093,224752316.34453103,41,BA
G040,1.2948974895804388e-07,8,0.0001,34020.5,3.0,0.8,19.5,0.0,9055795.175,254845.7,28659.925,2316.3,-4730.6,0.00010009699999999999,0.0,0.0,2000.0,11766.0,2400.0,0.9651249999999999,1544523.8067825912,0.025,0.98,181.89450638245114,0.018189450638245116,280940395.43066376,40,BA
G040,1.650055480022138e-09,8,0.0001,36900.5,3.0,0.8,19.5,0.0,1991572.7,3079456.5,338041.35,2310.35,-4718.7,0.000100001,0.0,0.0,2000.0,11766.0,2400.0,0.9626458333333334,121208045.6817832,0.0,0.98,1.0,inf,inf,40,BA
G027,1.8626451492309566e-10,4,4e-05,4580.5,3.0,0.8,19.5,0.0,258.57894736842104,4330.026315789473,213.78947368421052,758.5263157894736,-1559.0526315789473,4.00002e-05,0.0,0.0,2000.0,19990.0,3341.0,0.227035712597867,429496729.6000002,0.0,0.98,1.0,inf,inf,27,ER
G041,7.97460302472002e-10,4,4e-05,3820.5,3.0,0.8,19.5,0.0,351902.89743589744,973951.4358974359,104131.66666666667,2150.7948717948716,-4318.589743589743,4.00008e-05,0.0,0.0,2000.0,11785.0,2405.0,0.8943014019937098,100318473.22307147,0.0,0.98,1.0,inf,inf,41,BA
G041,1.1471066830046975e-09,8,6e-05,17980.5,3.0,0.8,19.5,0.0,634588.875,1309392.55,142153.475,2236.0,-4489.0,6.000000000000001e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9297297297297298,104611019.86231616,0.0,0.98,1.0,inf,inf,41,BA
G041,1.1471066830046975e-09,4,0.0001,32380.5,3.0,0.8,19.5,0.0,2131305.8205128205,4407983.794871795,477505.3076923077,2284.051282051282,-4585.102564102564,0.000100001,0.0,0.0,2000.0,11785.0,2405.0,0.9497094727863958,174351699.77052695,0.0,0.98,1.0,inf,inf,41,BA
G041,7.97460302472002e-10,8,0.0001,37420.5,3.0,0.8,19.5,0.0,434452.1794871795,1195851.5128205128,128568.64102564103,2161.923076923077,-4340.846153846154,0.000100001,0.0,0.0,2000.0,11785.0,2405.0,0.8989285143131297,250796183.05767864,0.0,0.98,1.0,inf,inf,41,BA
G040,1.1471066830046975e-09,8,0.0001,37140.5,3.0,0.8,19.5,0.0,1042200.5789473684,2149972.4736842103,233397.42105263157,2260.9736842105262,-4619.9473684210525,0.000100001,0.0,0.0,2000.0,11766.0,2400.0,0.9420723684210526,174351699.77052695,0.0,0.98,1.0,inf,inf,40,BA
G041,5.543886575161143e-10,8,0.0001,37660.5,3.0,0.8,19.5,0.0,133360.15,489630.975,51955.7,2004.225,-4025.45,0.0001,0.0,0.0,2000.0,11785.0,2405.0,0.8333575883575884,360757741.5022901,0.0,0.98,1.0,inf,inf,41,BA
G041,1.650055480022138e-09,4,6e-05,12940.5,3.0,0.8,19.5,0.0,2456000.125,3822452.825,417737.625,2314.125,-4645.25,6.00014e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9622141372141373,72724827.40906993,0.0,0.98,1.0,inf,inf,41,BA
G041,1.862645149230957e-07,8,6e-05,14620.5,3.0,0.8,19.5,0.0,5766542.7,118074.375,12980.55,2281.125,-4579.25,6.01665e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9484927234927236,644245.0944,0.0,0.98,1.0,inf,inf,41,BA
G041,1.650055480022138e-09,8,0.0001,36940.5,3.0,0.8,19.5,0.0,2018595.325,3122123.15,342963.025,2308.95,-4634.9,0.000100001,0.0,0.0,2000.0,11785.0,2405.0,0.96006237006237,121208045.6817832,0.0,0.98,1.0,inf,inf,41,BA
G041,5.543886575161143e-10,4,0.0001,32860.5,3.0,0.8,19.5,0.0,267539.97297297296,980975.5675675676,104143.05405405405,2058.4054054054054,-4133.810810810811,0.0001,0.0,0.0,2000.0,11785.0,2405.0,0.855885823453391,360757741.5022901,0.0,0.98,1.0,inf,inf,41,BA
G041,1.8626451492309566e-10,8,4e-05,9580.5,3.0,0.8,19.5,0.0,117.575,1514.7,97.775,281.1,-579.2,4.00002e-05,0.0,0.0,2000.0,11785.0,2405.0,0.11688149688149689,429496729.6000002,0.0,0.98,1.0,inf,inf,41,BA
G041,1.8626451492309566e-10,4,0.0001,33580.5,3.0,0.8,19.5,0.0,512.2972972972973,5115.513513513513,419.1081081081081,727.8648648648649,-1472.7297297297298,0.0001,0.0,0.0,2000.0,11785.0,2405.0,0.3026465134573243,1073741824.0000002,0.0,0.98,1.0,inf,inf,41,BA
G040,1.862645149230957e-07,8,0.0001,33780.5,3.0,0.8,19.5,0.0,9259633.05,183644.425,20509.85,2300.825,-4699.65,0.000100029,0.0,0.0,2000.0,11766.0,2400.0,0.9586770833333332,1073741.824,0.0,0.98,1.0,inf,inf,40,BA
G041,2.679321706830828e-10,4,4e-05,4540.5,3.0,0.8,19.5,0.0,3218.475,22011.125,2096.075,1345.275,-2707.55,4.00002e-05,0.0,0.0,2000.0,11785.0,2405.0,0.5593659043659043,298583032.39974165,0.0,0.98,1.0,inf,inf,41,BA
G041,3.8540700098775135e-10,8,0.0001,37900.5,3.0,0.8,19.5,0.0,25576.5,127436.8,13187.1,1744.85,-3506.7,0.0001,0.0,0.0,2000.0,11785.0,2405.0,0.7255093555093556,518931932.962879,0.0,0.98,1.0,inf,inf,41,BA
G041,3.8540700098775135e-10,4,0.0001,33100.5,3.0,0.8,19.5,0.0,50664.375,250098.925,26073.375,1813.275,-3643.55,0.0001,0.0,0.0,2000.0,11785.0,2405.0,0.753960498960499,518931932.962879,0.0,0.98,1.0,inf,inf,41,BA
G041,2.679321706830828e-10,8,0.0001,38140.5,3.0,0.8,19.5,0.0,3903.725,26359.9,2552.325,1398.3,-2813.6,0.0001,0.0,0.0,2000.0,11785.0,2405.0,0.5814137214137214,746457580.999354,0.0,0.98,1.0,inf,inf,41,BA
G029,1.862645149230957e-07,8,0.0001,33700.5,3.0,0.8,19.5,0.0,5838999.775,232230.05,12215.175,3290.45,-6500.9,0.000100029,0.0,0.0,2000.0,19990.0,3405.0,0.9663582966226137,1073741.824,0.0,0.98,1.0,inf,inf,29,ER
G028,7.97460302472002e-10,8,0.0001,37260.5,3.0,0.8,19.5,0.0,302673.95,1707270.625,88556.2,3126.775,-6357.55,0.000100001,0.0,0.0,2000.0,19990.0,3298.0,0.948082171012735,250796183.05767864,0.0,0.98,1.0,inf,inf,28,ER
G028,7.97460302472002e-10,4,0.0001,32460.5,3.0,0.8,19.5,0.0,609764.0769230769,3439490.4615384615,178364.64102564103,3170.641025641026,-6445.282051282052,0.000100001,0.0,0.0,2000.0,19990.0,3298.0,0.9613829671440345,250796183.05767864,0.0,0.98,1.0,inf,inf,28,ER
G028,1.862645149230957e-07,8,4e-05,4860.5,3.0,0.8,19.5,0.0,2605339.25,112038.025,5817.1,3118.975,-6341.95,4.00489e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9457171012734991,429496.7296,0.0,0.98,1.0,inf,inf,28,ER
G028,5.543886575161143e-10,8,0.0001,37500.5,3.0,0.8,19.5,0.0,96803.7,723759.35,37396.65,2980.15,-6064.3,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.9036234081261372,360757741.5022901,0.0,0.98,1.0,inf,inf,28,ER
G028,5.543886575161143e-10,4,0.0001,32700.5,3.0,0.8,19.5,0.0,192231.46153846153,1436076.0,74250.33333333333,3052.7179487179487,-6209.4358974358975,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.9256270311455272,360757741.5022901,0.0,0.98,1.0,inf,inf,28,ER
G028,3.8540700098775135e-10,8,0.0001,37740.5,3.0,0.8,19.5,0.0,19704.625,197188.675,10126.725,2694.625,-5493.25,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.8170482110369921,518931932.962879,0.0,0.98,1.0,inf,inf,28,ER
G028,3.8540700098775135e-10,4,0.0001,32940.5,3.0,0.8,19.5,0.0,38212.07692307692,381207.8717948718,19609.30769230769,2803.4102564102564,-5710.820512820513,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.8500334312948018,518931932.962879,0.0,0.98,1.0,inf,inf,28,ER
G029,5.543886575161143e-10,8,6e-05,18340.5,3.0,0.8,19.5,0.0,59140.675,442582.45,22880.275,3017.0,-5954.0,6.00005e-05,0.0,0.0,2000.0,19990.0,3405.0,0.886049926578561,216454644.9013741,0.0,0.98,1.0,inf,inf,29,ER
G029,5.543886575161143e-10,4,0.0001,32740.5,3.0,0.8,19.5,0.0,192455.84615384616,1432357.4871794872,74272.30769230769,3148.230769230769,-6216.461538461538,0.0001,0.0,0.0,2000.0,19990.0,3405.0,0.9245905342821643,360757741.5022901,0.0,0.98,1.0,inf,inf,29,ER
G029,3.8540700098775135e-10,8,0.0001,37780.5,3.0,0.8,19.5,0.0,19730.17948717949,197131.89743589744,10138.179487179486,2791.2051282051284,-5502.410256410257,0.0001,0.0,0.0,2000.0,19990.0,3405.0,0.8197371889001845,518931932.962879,0.0,0.98,1.0,inf,inf,29,ER
G029,3.8540700098775135e-10,4,0.0001,32980.5,3.0,0.8,19.5,0.0,38227.13157894737,380026.7105263158,19584.026315789473,2890.5,-5701.0,0.0001,0.0,0.0,2000.0,19990.0,3405.0,0.8488986784140969,518931932.962879,0.0,0.98,1.0,inf,inf,29,ER
G029,2.679321706830828e-10,8,0.0001,38020.5,3.0,0.8,19.5,0.0,3388.8,43436.75,2208.1,2297.0,-4514.0,0.0001,0.0,0.0,2000.0,19990.0,3405.0,0.6745961820851689,746457580.999354,0.0,0.98,1.0,inf,inf,29,ER
G029,2.679321706830828e-10,4,0.0001,33220.5,3.0,0.8,19.5,0.0,6161.378378378378,78296.1081081081,3997.5405405405404,2478.6486486486488,-4877.2972972972975,0.0001,0.0,0.0,2000.0,19990.0,3405.0,0.7279438028336707,746457580.999354,0.0,0.98,1.0,inf,inf,29,ER
G029,1.8626451492309566e-10,8,0.0001,38260.5,3.0,0.8,19.5,0.0,312.57894736842104,5224.5526315789475,258.10526315789474,949.7105263157895,-1819.421052631579,0.0001,0.0,0.0,2000.0,19990.0,3405.0,0.27891645413092203,1073741824.0000002,0.0,0.98,1.0,inf,inf,29,ER
G029,1.8626451492309566e-10,4,0.0001,33460.5,3.0,0.8,19.5,0.0,541.1052631578947,8862.21052631579,442.10526315789474,1330.1052631578948,-2580.2105263157896,0.0001,0.0,0.0,2000.0,19990.0,3405.0,0.3906329700904243,1073741824.0000002,0.0,0.98,1.0,inf,inf,29,ER
G028,2.679321706830828e-10,8,0.0001,37980.5,3.0,0.8,19.5,0.0,3387.275,43547.225,2206.575,2194.475,-4492.95,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.6653956943602183,746457580.999354,0.0,0.98,1.0,inf,inf,28,ER
G027,5.543886575161143e-10,8,8e-05,27860.5,3.0,0.8,19.5,0.0,78014.4,582374.9,30149.9,3001.475,-6044.95,8.00005e-05,0.0,0.0,2000.0,19990.0,3341.0,0.8983762346602813,288606193.2018321,0.0,0.98,1.0,inf,inf,27,ER
G027,5.543886575161143e-10,4,0.0001,32660.5,3.0,0.8,19.5,0.0,192361.55,1430582.275,74187.35,3085.65,-6213.3,0.0001,0.0,0.0,2000.0,19990.0,3341.0,0.9235707871894642,360757741.5022901,0.0,0.98,1.0,inf,inf,27,ER
G027,3.8540700098775135e-10,8,0.0001,37700.5,3.0,0.8,19.5,0.0,19695.125,196677.3,10121.275,2723.725,-5489.45,0.0001,0.0,0.0,2000.0,19990.0,3341.0,0.8152424423825202,518931932.962879,0.0,0.98,1.0,inf,inf,27,ER
G027,3.8540700098775135e-10,4,0.0001,32900.5,3.0,0.8,19.5,0.0,38164.31428571429,379950.22857142857,19585.22857142857,2841.3714285714286,-5724.742857142857,0.0001,0.0,0.0,2000.0,19990.0,3341.0,0.8504553811946808,518931932.962879,0.0,0.98,1.0,inf,inf,27,ER
G027,2.679321706830828e-10,8,8e-05,28340.5,3.0,0.8,19.5,0.0,2827.684210526316,36446.94736842105,1849.842105263158,2150.684210526316,-4343.368421052632,8.00002e-05,0.0,0.0,2000.0,19990.0,3341.0,0.6437246963562753,597166064.7994833,0.0,0.98,1.0,inf,inf,27,ER
G027,2.679321706830828e-10,4,0.0001,33140.5,3.0,0.8,19.5,0.0,6119.710526315789,77885.15789473684,3974.8684210526317,2412.2631578947367,-4866.526315789473,0.0001,0.0,0.0,2000.0,19990.0,3341.0,0.7220183052663085,746457580.999354,0.0,0.98,1.0,inf,inf,27,ER
G027,1.8626451492309566e-10,8,0.0001,38180.5,3.0,0.8,19.5,0.0,305.525,5123.475,252.675,874.15,-1790.3,0.0001,0.0,0.0,2000.0,19990.0,3341.0,0.26164322059263695,1073741824.0000002,0.0,0.98,1.0,inf,inf,27,ER
G027,7.97460302472002e-10,4,4e-05,3620.5,3.0,0.8,19.5,0.0,248281.375,1395738.05,72590.925,3143.725,-6329.45,4.00008e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9409533073929961,100318473.22307147,0.0,0.98,1.0,inf,inf,27,ER
G028,2.679321706830828e-10,4,0.0001,33180.5,3.0,0.8,19.5,0.0,6134.394736842105,78087.26315789473,3980.1315789473683,2378.4736842105262,-4860.9473684210525,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.7211866841147745,746457580.999354,0.0,0.98,1.0,inf,inf,28,ER
G028,1.8626451492309566e-10,8,0.0001,38220.5,3.0,0.8,19.5,0.0,306.725,5137.375,254.125,853.475,-1810.95,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.25878562765312313,1073741824.0000002,0.0,0.98,1.0,inf,inf,28,ER
G028,1.8626451492309566e-10,4,0.0001,33420.5,3.0,0.8,19.5,0.0,537.3421052631579,8891.842105263158,441.92105263157896,1244.842105263158,-2593.684210526316,0.0001,0.0,0.0,2000.0,19990.0,3298.0,0.3774536401646931,1073741824.0000002,0.0,0.98,1.0,inf,inf,28,ER
G027,7.97460302472002e-10,8,4e-05,8420.5,3.0,0.8,19.5,0.0,124355.05,702363.725,36441.45,3087.4,-6216.8,4.00008e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9240945824603412,100318473.22307147,0.0,0.98,1.0,inf,inf,27,ER
G027,1.1471066830046975e-09,8,6e-05,17780.5,3.0,0.8,19.5,0.0,431287.875,1820753.6,95077.425,3206.625,-6455.25,6.000000000000001e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9597800059862317,104611019.86231616,0.0,0.98,1.0,inf,inf,27,ER
G029,7.97460302472002e-10,4,4e-05,3700.5,3.0,0.8,19.5,0.0,247391.925,1393893.25,72419.325,3203.4,-6326.8,4.00008e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9407929515418502,100318473.22307147,0.0,0.98,1.0,inf,inf,29,ER
G040,2.679321706830828e-10,4,4e-05,4500.5,3.0,0.8,19.5,0.0,3200.675,21983.275,2087.425,1322.375,-2742.75,4.00002e-05,0.0,0.0,2000.0,11766.0,2400.0,0.5509895833333334,298583032.39974165,0.0,0.98,1.0,inf,inf,40,BA
G040,1.8626451492309566e-10,8,0.0001,38340.5,3.0,0.8,19.5,0.0,275.225,3033.675,225.375,463.725,-1025.45,0.0001,0.0,0.0,2000.0,11766.0,2400.0,0.19321875,1073741824.0000002,0.0,0.98,1.0,inf,inf,40,BA
G040,1.8626451492309566e-10,4,0.0001,33540.5,3.0,0.8,19.5,0.0,512.0769230769231,5175.538461538462,420.2307692307692,714.2564102564103,-1526.5128205128206,0.0001,0.0,0.0,2000.0,11766.0,2400.0,0.29760683760683765,1073741824.0000002,0.0,0.98,1.0,inf,inf,40,BA
G039,1.862645149230957e-07,8,0.0001,33740.5,3.0,0.8,19.5,0.0,9425749.76923077,186451.35897435897,20979.923076923078,2317.641025641026,-4607.282051282052,0.000100029,0.0,0.0,2000.0,11778.0,2408.0,0.9624755089871369,1073741.824,0.0,0.98,1.0,inf,inf,39,BA
