job,iter,tstop,size,graph_class,schedule,tpart,graph,get_averages,burn_in,samples,fixed-temp,scale0,concurrent,flips,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm
5093,12,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,70146.0,50576.0,-98575.0,1e-05,-98.3757,-0.0183343,4995.0,4862.0,275045.0
5094,13,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,53866.0,50185.0,-97793.0,1e-05,-97.6072,-0.02453,4995.0,3873.0,226500.0
5095,14,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,61140.0,50738.0,-98899.0,1e-05,-98.0281,-0.00610335,4995.0,4697.0,240989.0
5096,15,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5097,16,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,66553.0,49523.0,-96469.0,1e-05,-96.0428,-0.0244246,4995.0,4775.0,262539.0
5098,17,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,50578.0,50188.0,-97799.0,1e-05,-97.6627,0.0141761,4995.0,3820.0,208010.0
5099,18,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,56017.0,51054.0,-99531.0,1e-05,-99.1604,0.00540102,4995.0,4053.0,228746.0
5100,19,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,66893.0,50378.0,-98179.0,1e-05,-96.4688,0.0051733,4995.0,4569.0,262915.0
5101,20,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,60275.0,50585.0,-98593.0,1e-05,-98.3052,-0.0100902,4995.0,4325.0,243306.0
5102,21,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,67373.0,50616.0,-98655.0,1e-05,-97.8453,0.00510191,4995.0,4950.0,264977.0
5103,22,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,70076.0,49487.0,-96397.0,1e-05,-95.8693,-0.0197595,4995.0,4968.0,270670.0
5104,23,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,48149.0,49989.0,-97401.0,1e-05,-97.1661,0.054854,4995.0,3538.0,203295.0
5105,24,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,51354.0,50945.0,-99313.0,1e-05,-99.122,0.0271381,4995.0,3418.0,209360.0
5106,25,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,62482.0,51104.0,-99631.0,1e-05,-99.2909,-0.0300446,4995.0,4308.0,246631.0
5107,26,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,67915.0,50376.0,-98175.0,1e-05,-97.6421,0.0478896,4995.0,5109.0,267049.0
5108,27,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,65018.0,50597.0,-98617.0,1e-05,-98.4194,0.012229,4995.0,4663.0,257379.0
5109,28,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,54014.0,51397.0,-100217.0,1e-05,-99.5053,-0.000270415,4995.0,4020.0,220626.0
5110,29,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5111,30,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,54361.0,50136.0,-97695.0,1e-05,-97.4933,0.00861928,4995.0,4510.0,217243.0
5112,31,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,57645.0,50088.0,-97599.0,1e-05,-97.3839,-0.0187705,4995.0,3968.0,234436.0
5113,32,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,64720.0,51194.0,-99811.0,1e-05,-98.1058,0.0125441,4995.0,4158.0,250409.0
5114,33,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,62646.0,50533.0,-98489.0,1e-05,-98.3826,-0.0288055,4995.0,4636.0,252363.0
5115,34,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,50129.0,50936.0,-99295.0,1e-05,-98.7016,-0.0140131,4995.0,3710.0,207950.0
5116,35,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,67061.0,50050.0,-97523.0,1e-05,-97.2526,0.0292024,4995.0,4372.0,261870.0
5117,36,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,61036.0,51225.0,-99873.0,1e-05,-99.4301,0.0561334,4995.0,4519.0,244653.0
5118,37,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,49070.0,51278.0,-99979.0,1e-05,-99.7553,-0.0196349,4995.0,3544.0,199863.0
5119,38,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,60856.0,50361.0,-98145.0,1e-05,-97.9256,0.0198241,4995.0,4451.0,243421.0
5120,39,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,69925.0,50875.0,-99173.0,1e-05,-98.0977,0.00190459,4995.0,4745.0,279022.0
5121,0,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,61871.0,19651.0,-40438.0,1e-05,-40.3451,0.0306224,4995.0,4109.0,248636.0
5122,1,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5123,2,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,62830.0,19677.0,-40490.0,1e-05,-40.4409,0.0114542,4995.0,4337.0,250727.0
5124,3,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,59833.0,19766.0,-40668.0,1e-05,-40.3052,-0.0235751,4995.0,4089.0,248430.0
5125,4,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5126,5,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,54301.0,19912.0,-40960.0,1e-05,-40.8384,-0.0183395,4995.0,4093.0,224794.0
5127,6,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,50756.0,19882.0,-40900.0,1e-05,-40.6908,0.00225695,4995.0,3415.0,202513.0
5128,7,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,54564.0,19650.0,-40436.0,1e-05,-40.3997,0.00800672,4995.0,3455.0,223400.0
5129,8,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,55398.0,19757.0,-40650.0,1e-05,-40.3974,-0.0338194,4995.0,3996.0,225044.0
5130,9,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5131,10,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,60466.0,19683.0,-40502.0,1e-05,-40.3118,-0.0187199,4995.0,4614.0,248559.0
5132,11,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,54821.0,19691.0,-40518.0,1e-05,-40.0714,0.028519,4995.0,3708.0,225504.0
5133,12,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,57306.0,19430.0,-39996.0,1e-05,-39.9499,0.032785,4995.0,3981.0,227517.0
5134,13,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5135,14,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,53071.0,19643.0,-40422.0,1e-05,-39.5854,0.019459,4995.0,3596.0,210586.0
5136,15,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,49626.0,19972.0,-41080.0,1e-05,-40.9265,0.0206356,4995.0,3381.0,207933.0
5137,16,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,46982.0,20146.0,-41428.0,1e-05,-41.3817,-0.0468533,4995.0,3147.0,197426.0
5138,17,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,64322.0,19768.0,-40672.0,1e-05,-40.0347,-0.00909099,4995.0,4504.0,257827.0
5139,18,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5140,19,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,45808.0,19811.0,-40758.0,1e-05,-40.7146,0.0192766,4995.0,3065.0,189639.0
5141,20,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5142,21,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,61660.0,19881.0,-40898.0,1e-05,-40.7012,-0.00433671,4995.0,3973.0,250086.0
5143,22,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,58755.0,19976.0,-41088.0,1e-05,-41.0134,0.00324895,4995.0,4157.0,238420.0
5144,23,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,64495.0,19763.0,-40662.0,1e-05,-40.5397,-0.0196756,4995.0,4438.0,253579.0
5145,24,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,61399.0,19936.0,-41008.0,1e-05,-40.7445,-0.0347219,4995.0,4120.0,249369.0
5146,25,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,57212.0,20012.0,-41160.0,1e-05,-41.0179,0.041029,4995.0,3924.0,227904.0
5147,26,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5148,27,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,56457.0,19766.0,-40668.0,1e-05,-40.5942,0.0282138,4995.0,3877.0,232682.0
5149,28,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,55878.0,19633.0,-40402.0,1e-05,-40.1841,-0.00883586,4995.0,3693.0,227685.0
5150,29,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,54447.0,19798.0,-40732.0,1e-05,-40.1986,-0.0149927,4995.0,3810.0,225647.0
5151,30,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,53530.0,19743.0,-40622.0,1e-05,-40.5884,0.0294173,4995.0,3650.0,223413.0
5152,31,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5153,32,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,60596.0,19638.0,-40412.0,1e-05,-40.1903,-0.0330481,4995.0,4189.0,251398.0
5154,33,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,48280.0,18869.0,-38874.0,1e-05,-38.8271,-0.0273963,4995.0,3492.0,206032.0
5155,34,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5156,35,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,52718.0,19413.0,-39962.0,1e-05,-39.9106,-0.0295252,4995.0,3592.0,215108.0
5157,36,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5158,37,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5159,38,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,54683.0,19870.0,-40876.0,1e-05,-40.7268,-0.0527118,4995.0,3911.0,226517.0
5160,39,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,54809.0,19977.0,-41090.0,1e-05,-40.5858,0.0337726,4995.0,4040.0,220035.0
5161,0,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5162,1,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5163,2,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,61975.0,40540.0,-80852.0,1e-05,-80.0932,0.0247438,4995.0,4269.0,243084.0
5164,3,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,62208.0,40185.0,-80142.0,1e-05,-79.9337,-0.0215445,4995.0,4384.0,250709.0
5165,4,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,55704.0,39199.0,-78170.0,1e-05,-78.064,0.0542937,4995.0,4130.0,227784.0
5166,5,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,52304.0,39749.0,-79270.0,1e-05,-78.9621,0.0118766,4995.0,4059.0,210094.0
5167,6,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5168,7,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,59840.0,39570.0,-78912.0,1e-05,-78.3324,0.00720313,4995.0,4143.0,238908.0
5169,8,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,58093.0,39800.0,-79372.0,1e-05,-79.195,0.00477265,4995.0,4229.0,235800.0
5170,9,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,53829.0,39218.0,-78208.0,1e-05,-77.9491,0.0165501,4995.0,3695.0,222134.0
5171,10,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,67339.0,39328.0,-78428.0,1e-05,-78.0851,0.0142726,4995.0,4424.0,266907.0
5172,11,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,62681.0,39417.0,-78606.0,1e-05,-77.7332,0.01867,4995.0,4591.0,245463.0
5173,12,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,55686.0,39012.0,-77796.0,1e-05,-77.6298,0.00520164,4995.0,4387.0,221821.0
5174,13,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,72623.0,39012.0,-77796.0,1e-05,-77.5086,-0.0249695,4995.0,5562.0,284475.0
5175,14,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5176,15,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,57852.0,39070.0,-77912.0,1e-05,-77.0294,0.0422521,4995.0,4510.0,232670.0
5177,16,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5178,17,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5179,18,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,67316.0,39501.0,-78774.0,1e-05,-78.5822,-0.0316551,4995.0,4877.0,268166.0
5180,19,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,59847.0,39944.0,-79660.0,1e-05,-79.3095,-0.00733705,4995.0,4404.0,239425.0
5181,20,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,46105.0,39745.0,-79262.0,1e-05,-79.0699,-0.0247198,4995.0,3183.0,188373.0
5182,21,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,56627.0,38814.0,-77400.0,1e-05,-77.1164,-0.0837701,4995.0,3823.0,233200.0
5183,22,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,46453.0,39426.0,-78624.0,1e-05,-78.4541,-0.00411341,4995.0,3441.0,184528.0
5184,23,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,63296.0,40100.0,-79972.0,1e-05,-78.7381,0.0290758,4995.0,4220.0,247010.0
5185,24,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,57574.0,38873.0,-77518.0,1e-05,-77.3733,-0.0101641,4995.0,4150.0,234391.0
5186,25,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,67360.0,40424.0,-80620.0,1e-05,-79.8633,0.0215974,4995.0,4871.0,264223.0
5187,26,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,54503.0,38694.0,-77160.0,1e-05,-77.0277,-0.00275662,4995.0,4135.0,216608.0
5188,27,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5189,28,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,70750.0,40207.0,-80186.0,1e-05,-79.8243,0.00513636,4995.0,4743.0,276913.0
5190,29,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,55382.0,39399.0,-78570.0,1e-05,-78.3548,0.0186922,4995.0,3969.0,230951.0
5191,30,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5192,31,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5193,32,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5194,33,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5195,34,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5196,35,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,56858.0,39185.0,-78142.0,1e-05,-78.0349,0.0108241,4995.0,3701.0,233954.0
5197,36,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,65917.0,39504.0,-78780.0,1e-05,-78.1192,0.0245508,4995.0,4831.0,258899.0
5198,37,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5199,38,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5200,39,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,2.0,True,57816.0,39576.0,-78924.0,1e-05,-78.7282,-0.0189684,4995.0,4530.0,231248.0
5201,0,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5202,1,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,36297.0,11373.0,-22895.0,1e-05,-22.8722,-0.0464666,4591.0,2304.0,143780.0
5203,2,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,53376.0,11247.0,-22643.0,1e-05,-22.5577,-0.0141206,4591.0,3286.0,212823.0
5204,3,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,50605.0,11070.0,-22289.0,1e-05,-22.2632,0.0170884,4591.0,3126.0,204277.0
5205,4,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,41537.0,11306.0,-22761.0,1e-05,-22.6461,-0.0496613,4591.0,2740.0,168903.0
5206,5,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,27176.0,11115.0,-22379.0,1e-05,-22.3233,-0.0775279,4591.0,1821.0,100471.0
5207,6,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,54718.0,11094.0,-22337.0,1e-05,-21.8421,0.00646573,4591.0,3344.0,217527.0
5208,7,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,46334.0,11436.0,-23021.0,1e-05,-22.7968,-0.039756,4591.0,2815.0,181464.0
5209,8,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,46114.0,11193.0,-22535.0,1e-05,-22.4942,0.0212466,4591.0,2651.0,181837.0
5210,9,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5211,10,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,43212.0,11129.0,-22407.0,1e-05,-22.3716,-0.0510717,4591.0,2804.0,173714.0
5212,11,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,55415.0,10921.0,-21991.0,1e-05,-21.9257,0.0040857,4591.0,3415.0,215736.0
5213,12,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,37408.0,11300.0,-22749.0,1e-05,-22.7071,0.0433663,4591.0,2519.0,152949.0
5214,13,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,57101.0,11186.0,-22521.0,1e-05,-22.4805,0.0250186,4591.0,3406.0,225316.0
5215,14,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5216,15,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,54212.0,11370.0,-22889.0,1e-05,-22.8029,0.012928,4591.0,3143.0,211182.0
5217,16,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,53223.0,11097.0,-22343.0,1e-05,-22.2001,-0.0267576,4591.0,3366.0,218439.0
5218,17,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,48345.0,11121.0,-22391.0,1e-05,-22.2599,-0.0182009,4591.0,2839.0,194495.0
5219,18,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,48102.0,11351.0,-22851.0,1e-05,-22.8069,-0.0280778,4591.0,3025.0,197400.0
5220,19,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,47893.0,11196.0,-22541.0,1e-05,-22.4246,0.0168486,4591.0,3014.0,192843.0
5221,20,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,47010.0,11182.0,-22513.0,1e-05,-22.4483,-0.0277881,4591.0,2921.0,183710.0
5222,21,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,48109.0,11152.0,-22453.0,1e-05,-22.115,-0.042096,4591.0,2922.0,186828.0
5223,22,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
5224,23,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,49086.0,11150.0,-22449.0,1e-05,-22.3625,0.0220278,4591.0,3062.0,197298.0
5225,24,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,48334.0,11321.0,-22791.0,1e-05,-22.7553,-0.02457,4591.0,2877.0,197705.0
