graph,blocks,Type,tpart,concurrent,index,job,iter,scale1,tstop,scale0,flips,updates,neighbor_updates,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm,tstep,nodes,edges,BKS,Ratio,GInd,Inverse Ratio,bits,GS,target,factor,TTT,BTT,solved
G028,4,ER,4.911145006735545e-09,False,7259.5,7260.5,19.5,0.8,2e-05,3.0,1436649.825,1957592.3,102727.025,3254.4,-6612.8,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9867798665858096,28.0,0.01322013341419041,8144740.166527508,0.975,0.98,1.24839270116357,2.497134952283466e-05,10167834.176766701,True
G028,4,ER,1.0161837155313268e-08,False,6779.5,6780.5,19.5,0.8,2e-05,3.0,1820160.075,1325787.1,69706.225,3253.95,-6611.9,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9866434202546998,28.0,0.013356579745300173,3936296.1036120728,0.975,0.98,1.24839270116357,2.497134952283466e-05,4914043.325367912,True
G028,4,ER,1.0161837155313268e-08,True,1979.5,1980.5,19.5,0.8,2e-05,3.0,3234180.7,,,3253.575,-6611.15,2e-05,,,1967.0,92904.25,6762082.5,2.2e-11,2000.0,19990.0,3298.0,0.9865297149787751,28.0,0.013470285021224979,3936296.1036120728,0.95,0.98,1.5372435736804821,3.074487147360965e-05,6051045.8893811805,True
G028,4,ER,7.0644359863032585e-09,False,7019.5,7020.5,19.5,0.8,2e-05,3.0,1652185.425,1659855.575,87169.275,3258.475,-6620.95,2.00052e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9880154639175258,28.0,0.011984536082474202,5662164.690507948,0.95,0.98,1.5372435736804821,3.075286514019278e-05,8704126.28360388,True
G027,4,ER,1.4617293520857793e-08,False,6499.5,6500.5,19.5,0.8,2e-05,3.0,1955877.35,1006600.675,53270.1,3289.7,-6621.4,2.00138e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3341.0,0.9846453157737205,27.0,0.015354684226279548,2736484.6948529133,0.95,0.98,1.5372435736804821,3.076608543492644e-05,4206643.511637636,True
G028,8,ER,7.97460302472002e-10,True,13259.5,13260.5,19.5,0.8,2e-05,3.0,2632074.725,,,3256.425,-6616.85,2e-05,,,24570.0,210692.175,23665525.0,2.2e-11,2000.0,19990.0,3298.0,0.9873938750758036,28.0,0.012606124924196476,50159236.611535735,0.925,0.98,1.777874594335703,3.5557491886714064e-05,89176832.44292264,True
G028,8,ER,5.543886575161143e-10,True,13499.5,13500.5,19.5,0.8,2e-05,3.0,2631772.425,,,3254.825,-6613.65,2e-05,,,34965.0,252689.2,28914037.5,2.2e-11,2000.0,19990.0,3298.0,0.9869087325651911,28.0,0.01309126743480897,72151548.30045803,0.925,0.98,1.777874594335703,3.5557491886714064e-05,128276404.6653697,True
G028,8,ER,2.6793217068308267e-10,True,13979.5,13980.5,19.5,0.8,2e-05,3.0,2573192.65,,,3258.175,-6620.35,2e-05,,,69930.0,352611.5,41801592.5,2.2e-11,2000.0,19990.0,3298.0,0.987924499696786,28.0,0.012075500303214054,149291516.19987088,0.925,0.98,1.777874594335703,3.5557491886714064e-05,265421593.8016075,True
G028,8,ER,1.8626451492309566e-10,True,14219.5,14220.5,19.5,0.8,2e-05,3.0,2595185.625,,,3256.2,-6616.4,2e-05,,,101010.0,428802.9,51333357.5,2.2e-11,2000.0,19990.0,3298.0,0.9873256519102487,28.0,0.012674348089751347,214748364.8000001,0.925,0.98,1.777874594335703,3.5557491886714064e-05,381795661.95305574,True
G027,8,ER,1.8626451492309566e-10,True,14179.5,14180.5,19.5,0.8,2e-05,3.0,2616456.95,,,3295.05,-6632.1,2e-05,,,101010.0,432373.7,51002717.5,2.2e-11,2000.0,19990.0,3341.0,0.9862466327446873,27.0,0.013753367255312763,214748364.8000001,0.925,0.98,1.777874594335703,3.5557491886714064e-05,381795661.95305574,True
G027,8,ER,2.6793217068308267e-10,True,13939.5,13940.5,19.5,0.8,2e-05,3.0,2622637.625,,,3293.525,-6629.05,2e-05,,,69930.0,359318.8,41950362.5,2.2e-11,2000.0,19990.0,3341.0,0.9857901825800658,27.0,0.014209817419934137,149291516.19987088,0.925,0.98,1.777874594335703,3.5557491886714064e-05,265421593.8016075,True
G029,4,ER,1.147106683004697e-09,True,3459.5,3460.5,19.5,0.8,2e-05,3.0,2738345.45,,,3355.95,-6631.9,2e-05,,,17152.0,182153.6,17214010.0,2.2e-11,2000.0,19990.0,3405.0,0.9855947136563877,29.0,0.014405286343612331,34870339.95410539,0.925,0.98,1.777874594335703,3.5557491886714064e-05,61995091.500253186,True
G029,4,ER,7.97460302472002e-10,True,3699.5,3700.5,19.5,0.8,2e-05,3.0,2703951.2,,,3355.125,-6630.25,2e-05,,,24570.0,216364.15,20879870.0,2.2e-11,2000.0,19990.0,3405.0,0.9853524229074889,29.0,0.014647577092511016,50159236.611535735,0.925,0.98,1.777874594335703,3.5557491886714064e-05,89176832.44292264,True
G028,4,ER,3.8540700098775135e-10,True,4139.5,4140.5,19.5,0.8,2e-05,3.0,2666099.7,,,3256.55,-6617.1,2e-05,,,50505.0,309151.975,31424205.0,2.2e-11,2000.0,19990.0,3298.0,0.987431776834445,28.0,0.012568223165554868,103786386.5925758,0.925,0.98,1.777874594335703,3.5557491886714064e-05,184519179.96084416,True
G029,8,ER,3.8540700098775135e-10,True,13779.5,13780.5,19.5,0.8,2e-05,3.0,2625758.75,,,3355.6,-6631.2,2e-05,,,50505.0,304605.65,35160192.5,2.2e-11,2000.0,19990.0,3405.0,0.9854919236417035,29.0,0.014508076358296623,103786386.5925758,0.925,0.98,1.777874594335703,3.5557491886714064e-05,184519179.96084416,True
G029,4,ER,5.543886575161143e-10,True,3939.5,3940.5,19.5,0.8,2e-05,3.0,2703089.675,,,3355.3,-6630.6,2e-05,,,34965.0,259537.425,25494802.5,2.2e-11,2000.0,19990.0,3405.0,0.9854038179148311,29.0,0.014596182085168868,72151548.30045803,0.9,0.98,2.0,4e-05,144303096.60091606,True
G027,8,ER,3.8540700098775135e-10,True,13699.5,13700.5,19.5,0.8,2e-05,3.0,2637509.6,,,3291.0,-6624.0,2e-05,,,50505.0,305899.55,35227015.0,2.2e-11,2000.0,19990.0,3341.0,0.9850344208320863,27.0,0.014965579167913792,103786386.5925758,0.9,0.98,2.0,4e-05,207572773.1851516,True
G027,4,ER,7.97460302472002e-10,True,3619.5,3620.5,19.5,0.8,2e-05,3.0,2714111.75,,,3291.075,-6624.15,2e-05,,,24570.0,217191.825,20864622.5,2.2e-11,2000.0,19990.0,3341.0,0.985056869200838,27.0,0.014943130799161925,50159236.611535735,0.9,0.98,2.0,4e-05,100318473.22307147,True
G027,4,ER,5.543886575161143e-10,True,3859.5,3860.5,19.5,0.8,2e-05,3.0,2699222.65,,,3291.6,-6625.2,2e-05,,,34965.0,259097.65,25292965.0,2.2e-11,2000.0,19990.0,3341.0,0.9852140077821012,27.0,0.014785992217898818,72151548.30045803,0.9,0.98,2.0,4e-05,144303096.60091606,True
G027,4,ER,3.8540700098775135e-10,True,4099.5,4100.5,19.5,0.8,2e-05,3.0,2700463.625,,,3295.275,-6632.55,2e-05,,,50505.0,313191.8,31050342.5,2.2e-11,2000.0,19990.0,3341.0,0.9863139778509428,27.0,0.013686022149057151,103786386.5925758,0.9,0.98,2.0,4e-05,207572773.1851516,True
G029,8,ER,2.6793217068308267e-10,True,14019.5,14020.5,19.5,0.8,2e-05,3.0,2621708.0,,,3356.375,-6632.75,2e-05,,,69930.0,359281.4,42073835.0,2.2e-11,2000.0,19990.0,3405.0,0.98571953010279,29.0,0.014280469897209982,149291516.19987088,0.9,0.98,2.0,4e-05,298583032.39974177,True
G028,8,ER,3.8540700098775135e-10,True,13739.5,13740.5,19.5,0.8,2e-05,3.0,2607130.675,,,3254.6,-6613.2,2e-05,,,50505.0,302165.575,35267845.0,2.2e-11,2000.0,19990.0,3298.0,0.9868405093996362,28.0,0.013159490600363838,103786386.5925758,0.9,0.98,2.0,4e-05,207572773.1851516,True
G029,4,ER,1.8626451492309566e-10,True,4659.5,4660.5,19.5,0.8,2e-05,3.0,2671067.925,,,3357.8,-6635.6,2e-05,,,101010.0,441357.075,44944040.0,2.2e-11,2000.0,19990.0,3405.0,0.9861380323054332,29.0,0.013861967694566818,214748364.8000001,0.9,0.98,2.0,4e-05,429496729.6000002,True
G028,8,ER,1.147106683004697e-09,True,13019.5,13020.5,19.5,0.8,2e-05,3.0,2647402.1,,,3253.3,-6610.6,2e-05,,,17152.0,176460.25,19389355.0,2.2e-11,2000.0,19990.0,3298.0,0.9864463311097635,28.0,0.013553668890236497,34870339.95410539,0.9,0.98,2.0,4e-05,69740679.90821078,True
G027,4,ER,1.8626451492309566e-10,True,4579.5,4580.5,19.5,0.8,2e-05,3.0,2670958.375,,,3294.675,-6631.35,2e-05,,,101010.0,441355.1,44871017.5,2.2e-11,2000.0,19990.0,3341.0,0.9861343909009278,27.0,0.013865609099072132,214748364.8000001,0.9,0.98,2.0,4e-05,429496729.6000002,True
G028,4,ER,1.650055480022138e-09,True,3179.5,3180.5,19.5,0.8,2e-05,3.0,2729224.65,,,3251.225,-6606.45,2e-05,,,11961.0,151097.275,14240390.0,2.2e-11,2000.0,19990.0,3298.0,0.9858171619163129,28.0,0.014182838083687092,24241609.13635664,0.9,0.98,2.0,4e-05,48483218.27271328,True
G027,4,ER,1.0161837155313268e-08,False,6739.5,6740.5,19.5,0.8,2e-05,3.0,1825548.1,1325538.35,70061.2,3293.975,-6629.95,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3341.0,0.985924872792577,27.0,0.014075127207422905,3936296.1036120728,0.9,0.98,2.0,4.00056e-05,7872592.2072241455,True
G029,4,ER,7.0644359863032585e-09,False,7059.5,7060.5,19.5,0.8,2e-05,3.0,1656385.05,1656853.225,87466.55,3352.825,-6625.65,2.00052e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.984676945668135,29.0,0.015323054331864896,5662164.690507948,0.9,0.98,2.0,4.00104e-05,11324329.381015897,True
G027,4,ER,7.0644359863032585e-09,False,6979.5,6980.5,19.5,0.8,2e-05,3.0,1655775.825,1657852.775,87556.225,3293.5,-6629.0,2.00052e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3341.0,0.9857826997904819,27.0,0.0142173002095181,5662164.690507948,0.9,0.98,2.0,4.00104e-05,11324329.381015897,True
G028,4,ER,1.4617293520857793e-08,False,6539.5,6540.5,19.5,0.8,2e-05,3.0,1948428.3,1004148.025,52808.75,3253.975,-6611.95,2.00138e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9866510006064282,28.0,0.013348999393571847,2736484.6948529133,0.9,0.98,2.0,4.00276e-05,5472969.3897058265,True
G028,4,ER,1.8626451492309566e-10,True,4619.5,4620.5,19.5,0.8,2e-05,3.0,2652064.35,,,3251.8,-6607.6,2e-05,,,101010.0,438237.0,45600327.5,2.2e-11,2000.0,19990.0,3298.0,0.9859915100060643,28.0,0.014008489993935716,214748364.8000001,0.875,0.98,2.2146187299249083,4.429237459849817e-05,475585750.9068271,True
G028,4,ER,7.97460302472002e-10,True,3659.5,3660.5,19.5,0.8,2e-05,3.0,2675345.175,,,3255.825,-6615.65,2e-05,,,24570.0,214052.9,21123480.0,2.2e-11,2000.0,19990.0,3298.0,0.9872119466343239,28.0,0.012788053365676167,50159236.611535735,0.875,0.98,2.2146187299249083,4.429237459849817e-05,111083584.87864223,True
G027,8,ER,7.97460302472002e-10,True,13219.5,13220.5,19.5,0.8,2e-05,3.0,2651374.45,,,3291.75,-6625.5,2e-05,,,24570.0,212309.25,23553252.5,2.2e-11,2000.0,19990.0,3341.0,0.985258904519605,27.0,0.014741095480395091,50159236.611535735,0.875,0.98,2.2146187299249083,4.429237459849817e-05,111083584.87864223,True
G028,4,ER,5.543886575161143e-10,True,3899.5,3900.5,19.5,0.8,2e-05,3.0,2674064.775,,,3253.325,-6610.65,2e-05,,,34965.0,256634.575,25648357.5,2.2e-11,2000.0,19990.0,3298.0,0.9864539114614919,28.0,0.013546088538508177,72151548.30045803,0.875,0.98,2.2146187299249083,4.429237459849817e-05,159788170.25927603,True
G028,4,ER,3.4141926296659515e-09,False,7499.5,7500.5,19.5,0.8,2e-05,3.0,1162373.175,2113022.25,110625.825,3250.25,-6604.5,2.00017e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9855215281989084,28.0,0.014478471801091566,11715800.582673522,0.875,0.98,2.2146187299249083,4.429613945033904e-05,25946031.406453934,True
G027,4,ER,4.911145006735545e-09,False,7219.5,7220.5,19.5,0.8,2e-05,3.0,1437090.5,1949992.325,102800.85,3290.6,-6623.2,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3341.0,0.984914696198743,27.0,0.015085303801257105,8144740.166527508,0.875,0.98,2.2146187299249083,4.429857553094196e-05,18037494.123163536,True
G029,8,ER,1.147106683004697e-09,True,13059.5,13060.5,19.5,0.8,2e-05,3.0,2683957.4,,,3349.125,-6618.25,2e-05,,,17152.0,178748.1,19414532.5,2.2e-11,2000.0,19990.0,3405.0,0.983590308370044,29.0,0.01640969162995595,34870339.95410539,0.85,0.98,2.4274533095834263,4.854906619166853e-05,84646122.12789232,True
G029,4,ER,2.6793217068308267e-10,True,4419.5,4420.5,19.5,0.8,2e-05,3.0,2666101.6,,,3352.925,-6625.85,2e-05,,,69930.0,365120.3,36827907.5,2.2e-11,2000.0,19990.0,3405.0,0.9847063142437591,29.0,0.015293685756240816,149291516.19987088,0.85,0.98,2.4274533095834263,4.854906619166853e-05,362398185.09210426,True
G028,4,ER,1.147106683004697e-09,True,3419.5,3420.5,19.5,0.8,2e-05,3.0,2689487.6,,,3254.575,-6613.15,2e-05,,,17152.0,178909.2,17240155.0,2.2e-11,2000.0,19990.0,3298.0,0.9868329290479079,28.0,0.013167070952092168,34870339.95410539,0.85,0.98,2.4274533095834263,4.854906619166853e-05,84646122.12789232,True
G029,4,ER,3.8540700098775135e-10,True,4179.5,4180.5,19.5,0.8,2e-05,3.0,2689094.5,,,3354.025,-6628.05,2e-05,,,50505.0,311766.625,31073152.5,2.2e-11,2000.0,19990.0,3405.0,0.985029368575624,29.0,0.014970631424375916,103786386.5925758,0.85,0.98,2.4274533095834263,4.854906619166853e-05,251936607.6238531,True
G027,4,ER,2.6793217068308267e-10,True,4339.5,4340.5,19.5,0.8,2e-05,3.0,2682274.825,,,3290.925,-6623.85,2e-05,,,69930.0,367490.7,36928577.5,2.2e-11,2000.0,19990.0,3341.0,0.9850119724633343,27.0,0.014988027536665663,149291516.19987088,0.85,0.98,2.4274533095834263,4.854906619166853e-05,362398185.09210426,True
G029,4,ER,7.0644359863032585e-09,True,2259.5,2260.5,19.5,0.8,2e-05,3.0,3011169.525,,,3350.0,-6620.0,2e-05,,,2823.0,84464.475,6754668.75,2.2e-11,2000.0,19990.0,3405.0,0.9838472834067546,29.0,0.01615271659324523,5662164.690507948,0.85,0.98,2.4274533095834263,4.854906619166853e-05,13744640.417379936,True
G028,4,ER,7.0644359863032585e-09,True,2219.5,2220.5,19.5,0.8,2e-05,3.0,2995368.275,,,3248.975,-6601.95,2e-05,,,2823.0,85274.425,6885568.75,2.2e-11,2000.0,19990.0,3298.0,0.9851349302607642,28.0,0.014865069739235886,5662164.690507948,0.85,0.98,2.4274533095834263,4.854906619166853e-05,13744640.417379936,True
G029,8,ER,1.8626451492309566e-10,True,14259.5,14260.5,19.5,0.8,2e-05,3.0,2613620.65,,,3354.025,-6628.05,2e-05,,,101010.0,431797.0,51208717.5,2.2e-11,2000.0,19990.0,3405.0,0.985029368575624,29.0,0.014970631424375918,214748364.8000001,0.85,0.98,2.4274533095834263,4.854906619166853e-05,521291628.8613892,True
G028,4,ER,2.373522120906291e-09,True,2939.5,2940.5,19.5,0.8,2e-05,3.0,2778505.25,,,3251.225,-6606.45,2e-05,,,8417.0,128913.8,11788342.5,2.2e-11,2000.0,19990.0,3298.0,0.985817161916313,28.0,0.014182838083687069,16852592.039347265,0.85,0.98,2.4274533095834263,4.854906619166853e-05,40908880.32097282,True
G029,8,ER,5.543886575161143e-10,True,13539.5,13540.5,19.5,0.8,2e-05,3.0,2659441.475,,,3351.225,-6622.45,2e-05,,,34965.0,255440.7,29010862.5,2.2e-11,2000.0,19990.0,3405.0,0.9842070484581498,29.0,0.01579295154185022,72151548.30045803,0.85,0.98,2.4274533095834263,4.854906619166853e-05,175144514.71351528,True
G029,4,ER,3.4141926296659515e-09,True,2739.5,2740.5,19.5,0.8,2e-05,3.0,2836605.55,,,3351.725,-6623.45,2e-05,,,5827.0,109267.375,9498232.5,2.2e-11,2000.0,19990.0,3405.0,0.9843538913362702,29.0,0.015646108663729813,11715800.582673522,0.85,0.98,2.4274533095834263,4.854906619166853e-05,28439558.898830276,True
G027,8,ER,7.0644359863032585e-09,True,11779.5,11780.5,19.5,0.8,2e-05,3.0,3030595.65,,,3287.775,-6617.55,2e-05,,,2823.0,92362.45,8055937.0,2.2e-11,2000.0,19990.0,3341.0,0.9840691409757557,27.0,0.015930859024244234,5662164.690507948,0.825,0.98,2.642140726530581,5.2842814530611626e-05,14960235.929114472,True
G028,8,ER,1.0161837155313268e-08,True,11579.5,11580.5,19.5,0.8,2e-05,3.0,3765485.35,,,3252.125,-6608.25,2e-05,,,1967.0,168648.1,12167587.5,2.2e-11,2000.0,19990.0,3298.0,0.9860900545785324,28.0,0.013909945421467552,3936296.1036120728,0.825,0.98,2.642140726530581,5.2842814530611626e-05,10400248.247037098,True
G027,4,ER,1.650055480022138e-09,True,3139.5,3140.5,19.5,0.8,2e-05,3.0,2751649.1,,,3286.725,-6615.45,2e-05,,,11961.0,152190.75,13951890.0,2.2e-11,2000.0,19990.0,3341.0,0.9837548638132295,27.0,0.016245136186770433,24241609.13635664,0.825,0.98,2.642140726530581,5.2842814530611626e-05,64049742.7758037,True
G029,8,ER,7.97460302472002e-10,True,13299.5,13300.5,19.5,0.8,2e-05,3.0,2662247.925,,,3352.225,-6624.45,2e-05,,,24570.0,213213.95,23736272.5,2.2e-11,2000.0,19990.0,3405.0,0.9845007342143907,29.0,0.0154992657856094,50159236.611535735,0.825,0.98,2.642140726530581,5.2842814530611626e-05,132527761.86302234,True
G027,4,ER,1.147106683004697e-09,True,3379.5,3380.5,19.5,0.8,2e-05,3.0,2739373.9,,,3287.6,-6617.2,2e-05,,,17152.0,182242.4,17121520.0,2.2e-11,2000.0,19990.0,3341.0,0.9840167614486681,27.0,0.015983238551331935,34870339.95410539,0.825,0.98,2.642140726530581,5.2842814530611626e-05,92132345.34070836,True
G028,8,ER,2.373522120906291e-09,True,12539.5,12540.5,19.5,0.8,2e-05,3.0,2722114.8,,,3249.05,-6602.1,2e-05,,,8417.0,126900.775,13149780.0,2.2e-11,2000.0,19990.0,3298.0,0.985157671315949,28.0,0.01484232868405094,16852592.039347265,0.825,0.98,2.642140726530581,5.2842814530611626e-05,44526919.77476447,True
G028,4,ER,2.6793217068308267e-10,True,4379.5,4380.5,19.5,0.8,2e-05,3.0,2655708.05,,,3254.05,-6612.1,2e-05,,,69930.0,363869.7,37415382.5,2.2e-11,2000.0,19990.0,3298.0,0.986673741661613,28.0,0.013326258338386899,149291516.19987088,0.825,0.98,2.642140726530581,5.2842814530611626e-05,394449195.07717884,True
G027,8,ER,5.543886575161143e-10,True,13459.5,13460.5,19.5,0.8,2e-05,3.0,2631217.45,,,3292.5,-6627.0,2e-05,,,34965.0,252633.775,28577665.0,2.2e-11,2000.0,19990.0,3341.0,0.9854833882071237,27.0,0.014516611792876378,72151548.30045803,0.825,0.98,2.642140726530581,5.2842814530611626e-05,190634544.24687847,True
G029,4,ER,4.911145006735545e-09,True,2499.5,2500.5,19.5,0.8,2e-05,3.0,2910325.875,,,3348.45,-6616.9,2e-05,,,4058.0,94534.725,7927732.75,2.2e-11,2000.0,19990.0,3405.0,0.9833920704845814,29.0,0.01660792951541851,8144740.166527508,0.825,0.98,2.642140726530581,5.2842814530611626e-05,21519549.700991794,True
G027,4,ER,1.0161837155313268e-08,True,1939.5,1940.5,19.5,0.8,2e-05,3.0,3257074.9,,,3292.025,-6626.05,2e-05,,,1967.0,91539.35,6605033.0,2.2e-11,2000.0,19990.0,3341.0,0.9853412152050284,27.0,0.01465878479497156,3936296.1036120728,0.825,0.98,2.642140726530581,5.2842814530611626e-05,10400248.247037098,True
G028,8,ER,3.4141926296659515e-09,True,12299.5,12300.5,19.5,0.8,2e-05,3.0,2767734.425,,,3245.875,-6595.75,2e-05,,,5827.0,108123.725,10769327.5,2.2e-11,2000.0,19990.0,3298.0,0.9841949666464525,28.0,0.0158050333535476,11715800.582673522,0.825,0.98,2.642140726530581,5.2842814530611626e-05,30954793.863392424,True
G027,8,ER,1.147106683004697e-09,True,12979.5,12980.5,19.5,0.8,2e-05,3.0,2685649.3,,,3287.975,-6617.95,2e-05,,,17152.0,178939.425,19401242.5,2.2e-11,2000.0,19990.0,3341.0,0.9841290032924274,27.0,0.015870996707572586,34870339.95410539,0.825,0.98,2.642140726530581,5.2842814530611626e-05,92132345.34070836,True
G029,8,ER,1.650055480022138e-09,True,12819.5,12820.5,19.5,0.8,2e-05,3.0,2703097.375,,,3350.65,-6621.3,2e-05,,,11961.0,150039.075,15914295.0,2.2e-11,2000.0,19990.0,3405.0,0.9840381791483113,29.0,0.01596182085168869,24241609.13635664,0.825,0.98,2.642140726530581,5.2842814530611626e-05,64049742.7758037,True
G028,4,ER,2.102624423214588e-08,False,6299.5,6300.5,19.5,0.8,2e-05,3.0,2059220.875,744044.2,39125.675,3243.8,-6591.6,2.00014e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3298.0,0.9835657974530019,28.0,0.016434202546998185,1902384.4467118946,0.825,0.98,2.642140726530581,5.284651352762877e-05,5026367.424175843,True
G029,4,ER,4.911145006735545e-09,False,7299.5,7300.5,19.5,0.8,2e-05,3.0,1436170.225,1948361.95,102666.625,3348.05,-6616.1,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.9832745961820851,29.0,0.016725403817914833,8144740.166527508,0.825,0.98,2.642140726530581,5.285021252464591e-05,21519549.700991794,True
G039,8,BA,1.8626451492309566e-10,True,14299.5,14300.5,19.5,0.8,2e-05,3.0,6520621.6,,,2366.775,-4705.55,2e-05,,,101010.0,1080603.0,52517287.5,2.2e-11,2000.0,11778.0,2408.0,0.9828799833887043,39.0,0.01712001661129568,214748364.8000001,0.8,0.98,2.8613531161467853,5.722706232293571e-05,614470902.8079069,True
G029,4,ER,2.373522120906291e-09,True,2979.5,2980.5,19.5,0.8,2e-05,3.0,2800217.15,,,3346.2,-6612.4,2e-05,,,8417.0,129742.475,11651397.5,2.2e-11,2000.0,19990.0,3405.0,0.9827312775330397,29.0,0.017268722466960342,16852592.039347265,0.8,0.98,2.8613531161467853,5.722706232293571e-05,48221216.746936806,True
G029,4,ER,1.650055480022138e-09,True,3219.5,3220.5,19.5,0.8,2e-05,3.0,2768922.425,,,3349.8,-6619.6,2e-05,,,11961.0,153193.95,14123932.5,2.2e-11,2000.0,19990.0,3405.0,0.9837885462555066,29.0,0.0162114537444934,24241609.13635664,0.8,0.98,2.8613531161467853,5.722706232293571e-05,69363803.84272645,True
G027,4,ER,7.0644359863032585e-09,True,2179.5,2180.5,19.5,0.8,2e-05,3.0,2996949.95,,,3288.375,-6618.75,2e-05,,,2823.0,84193.55,6696888.25,2.2e-11,2000.0,19990.0,3341.0,0.9842487279257707,27.0,0.015751272074229272,5662164.690507948,0.8,0.98,2.8613531161467853,5.722706232293571e-05,16201452.581321217,True
G029,8,ER,3.4141926296659515e-09,True,12339.5,12340.5,19.5,0.8,2e-05,3.0,2797937.075,,,3350.625,-6621.25,2e-05,,,5827.0,109244.45,10805537.5,2.2e-11,2000.0,19990.0,3405.0,0.9840308370044053,29.0,0.01596916299559471,11715800.582673522,0.8,0.98,2.8613531161467853,5.722706232293571e-05,33523042.505387206,True
G027,4,ER,3.4141926296659515e-09,False,7459.5,7460.5,19.5,0.8,2e-05,3.0,1165554.575,2110509.9,111019.575,3284.525,-6611.05,2.00017e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3341.0,0.9830963783298413,27.0,0.016903621670158648,11715800.582673522,0.8,0.98,2.8613531161467853,5.723192662323315e-05,33523042.505387206,True
G028,4,ER,4.911145006735545e-09,True,2459.5,2460.5,19.5,0.8,2e-05,3.0,2899084.7,,,3245.85,-6595.7,2e-05,,,4058.0,94454.8,8057890.0,2.2e-11,2000.0,19990.0,3298.0,0.984187386294724,28.0,0.015812613705275924,8144740.166527508,0.775,0.98,3.087289330583098,6.174578661166197e-05,25145169.416491978,True
G028,8,ER,1.650055480022138e-09,True,12779.5,12780.5,19.5,0.8,2e-05,3.0,2680333.825,,,3246.625,-6597.25,2e-05,,,11961.0,148853.75,15901302.5,2.2e-11,2000.0,19990.0,3298.0,0.984422377198302,28.0,0.015577622801697999,24241609.13635664,0.775,0.98,3.087289330583098,6.174578661166197e-05,74840861.2428396,True
G029,8,ER,4.911145006735545e-09,True,12099.5,12100.5,19.5,0.8,2e-05,3.0,2881942.7,,,3348.575,-6617.15,2e-05,,,4058.0,96202.425,9091033.25,2.2e-11,2000.0,19990.0,3405.0,0.9834287812041117,29.0,0.016571218795888396,8144740.166527508,0.775,0.98,3.087289330583098,6.174578661166197e-05,25145169.416491978,True
G027,4,ER,2.373522120906291e-09,True,2899.5,2900.5,19.5,0.8,2e-05,3.0,2795686.3,,,3286.35,-6614.7,2e-05,,,8417.0,129565.725,11630600.0,2.2e-11,2000.0,19990.0,3341.0,0.9836426219694703,27.0,0.016357378030529786,16852592.039347265,0.775,0.98,3.087289330583098,6.174578661166197e-05,52028827.595746465,True
G029,8,ER,7.0644359863032585e-09,True,11859.5,11860.5,19.5,0.8,2e-05,3.0,3055624.8,,,3348.1,-6616.2,2e-05,,,2823.0,93594.7,8176833.25,2.2e-11,2000.0,19990.0,3405.0,0.9832892804698972,29.0,0.016710719530102773,5662164.690507948,0.775,0.98,3.087289330583098,6.174578661166197e-05,17480740.63700954,True
G027,8,ER,1.650055480022138e-09,True,12739.5,12740.5,19.5,0.8,2e-05,3.0,2714582.85,,,3287.55,-6617.1,2e-05,,,11961.0,150655.675,15869580.0,2.2e-11,2000.0,19990.0,3341.0,0.9840017958695002,27.0,0.015998204130499856,24241609.13635664,0.775,0.98,3.087289330583098,6.174578661166197e-05,74840861.2428396,True
G029,4,ER,1.0161837155313268e-08,False,6819.5,6820.5,19.5,0.8,2e-05,3.0,1824317.175,1324665.625,69976.425,3348.925,-6617.85,2.00028e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.983531571218796,29.0,0.016468428781204105,3936296.1036120728,0.775,0.98,3.087289330583098,6.175443102178759e-05,12152484.962697374,True
G029,4,ER,1.4617293520857793e-08,False,6579.5,6580.5,19.5,0.8,2e-05,3.0,1952422.475,1004046.3,53087.875,3348.8,-6617.6,2.00138e-05,0.0,0.0,,,,2.2e-11,2000.0,19990.0,3405.0,0.9834948604992657,29.0,0.016505139500734213,2736484.6948529133,0.775,0.98,3.087289330583098,6.178839120442401e-05,8448320.001723344,True
G029,8,ER,1.0161837155313268e-08,True,11619.5,11620.5,19.5,0.8,2e-05,3.0,3806336.2,,,3347.175,-6614.35,2e-05,,,1967.0,169584.5,12280730.75,2.2e-11,2000.0,19990.0,3405.0,0.9830176211453745,29.0,0.016982378854625554,3936296.1036120728,0.75,0.98,3.321928094887362,6.643856189774725e-05,13076092.6163846,True
