,graph,size,snap,tstop,density,nodes,index,job,stepsize,tpart,scale0,scale1,randomize_mapping,iter,size.1,tstop.1,stepsize.1,tpart.1,scale0.1,scale1.1,iter.1,flips,updates,neighbor_updates,cut,ene,anneal,u,m,tstep,edges,BKS,Ratio,problem_memory,memory_area,im_area,brim_power,brim_ene_baseline,remaining_area,max_memory_nodes,sweeps,updates_per_step,steps,loads,latency,step_ops,uops,ops,Time,Time_PL1,Time_PL2,Time_Pipelined,brim_ene_running,load_energy,energy,energy_pipelined,bytes,GS,target,factor,ATT,TPTT,TTT,FTT,OTT,ETT,EPTT,BETT,RETT,SOTT,UOTT,BTT,STT,solved,BTT_SA,OTT_SA,AOTT,TTT_SA,ETT_SA,Time (PL),Energy,Energy (PL)
10,G024,1500,True,1e-05,0.01,2000,8774.5,8775.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1175297.8333333333,1331.8666666666666,26419.666666666668,13209.766666666666,-6429.533333333334,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13337.0,0.9904601234660468,29985.0,0.1,113.0,1.37124003,1.3712400300000001e-05,87.0,5900.0,2.5000000000000004,13.318666666666665,100.00000000000001,17500000.000000004,2.140000000000001e-05,15000000.000000004,2663733.3333333335,17663733.333333336,3825.8162100526747,2.8200000000000004e-05,1.9166666666648836e-05,4.736666666664884e-05,9.919891663427469e-05,0.00043960000000000006,0.0005605740057898303,0.0005188084360876369,18851866.66666667,1.0,0.98,1.0,1e-05,4.736666666664884e-05,7.23424888888889e-05,1175297.8333333333,17663733.333333336,0.0005605740057898303,0.0005188084360876369,1.3712400300000001e-05,9.919891663427469e-05,15000000.000000004,2663733.3333333335,18851866.66666667,2.5000000000000004,1,313254715.56666666,2852924555.8333335,2614924555.8333335,0.2767690666666667,9.686917333333334,5843.118930332952,17280.354125027232,18671.472280564507
11,G024,1000,True,1e-05,0.01,2000,4934.5,4935.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,872546.1,1242.1,24586.666666666668,13089.366666666667,-6188.733333333334,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13337.0,0.9814326060333408,29985.0,0.1,50.0,0.8308266799999999,8.3082668e-06,150.0,7700.0,2.5000000000000004,12.420999999999998,100.00000000000001,15000000.000000004,2.140000000000001e-05,10000000.000000002,2484200.0,12484200.000000002,1269.6995482685536,2.403333333333334e-05,1.4999999999982169e-05,3.903333333331551e-05,5.723083119045601e-05,0.0003768000000000001,0.0004547649753904561,0.0004209789680759799,17504200.000000004,0.7666666666666667,0.98,3.164440725380991,3.1644407253809917e-05,0.00012351866964731495,0.00021797996781528932,2761120.413612355,39505510.903801374,0.0014390768086024435,0.001332162991108495,2.6291017819250805e-05,0.00018110357296648367,31644407.253809918,7861103.649991458,55391003.34521396,7.911101813452479,1,313254715.56666666,2852924555.8333335,2614924555.8333335,0.2767690666666667,9.686917333333334,2240.7063438825103,6731.34142349272,7271.570669646688
12,G024,500,True,0.0001,0.01,2000,614.5,615.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,3264225.1,2955.6666666666665,56924.333333333336,13140.333333333334,-6290.666666666667,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13337.0,0.985254055134838,29985.0,0.1,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,2.955666666666666,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,5911333.333333333,55911333.33333334,436.4368809357108,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.00023701369326052,0.00314,0.0035678946492605206,0.00334714722768988,134067000.00000001,1.0,0.98,1.0,0.0001,0.0003069999999998217,0.0006341560000000001,3264225.1,55911333.33333334,0.0035678946492605206,0.00334714722768988,3.7374667e-05,0.00023701369326052,50000000.00000001,5911333.333333333,134067000.00000001,25.000000000000004,1,313254715.56666666,2852924555.8333335,2614924555.8333335,0.2767690666666667,9.686917333333334,901.5279044522066,2715.0233640842052,2894.081638595566
13,G024,750,True,0.0001,0.01,2000,2534.689655172414,2535.689655172414,50.0,1e-07,2.0,0.5,0.0,14.689655172413794,750.0,0.0001,50.0,1e-07,2.0,0.5,14.689655172413794,4789479.344827586,3197.103448275862,61754.89655172414,13193.793103448275,-6397.586206896552,0.0001,0.0,0.0,2.2e-11,19990.0,13337.0,0.9892624355888338,29985.0,0.1,29.0,0.5918700075000001,5.918700075000001e-05,171.0,8300.0,25.000000000000004,3.197103448275862,1000.0000000000001,137500000.00000003,0.00021400000000000002,75000000.00000001,6394206.8965517245,81394206.89655174,424.6928756375884,0.0002195,0.00012916666666648835,0.00034866666666648837,0.0003857171122021749,0.0034540000000000013,0.004035876487236659,0.0037653140092815084,145692758.6206897,1.0,0.98,1.0,0.0001,0.00034866666666648837,0.0006516922758620691,4789479.344827586,81394206.89655174,0.004035876487236659,0.0037653140092815084,5.918700075000001e-05,0.0003857171122021749,75000000.00000001,6394206.8965517245,145692758.6206897,25.000000000000004,1,313254715.56666666,2852924555.8333335,2614924555.8333335,0.2767690666666667,9.686917333333334,793.7927342260274,2400.2016325246636,2572.6718434252916
14,G035,2000,False,1e-06,0.0058919459729864935,2000,11744.5,11745.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,1e-06,0.0,1.0000000000000001e-07,2.0,0.5,14.5,501387.3333333333,,,7561.0,-3344.0,1.00001e-06,,,2.1999999999999998e-11,11778.0,7686.0,0.983736664064533,17667.0,0.05891945972986493,200.0,1.99498672,1.9950066698672e-06,0.0,0.0,0.0,,,,,0.0,,,272631.6070172632,,,1.00001e-06,1.9950066698672e-06,,1.9950066698672e-06,1.9950066698672e-06,,1.0,0.98,1.0,1.00001e-06,1.00001e-06,1.00001e-06,501387.3333333333,,1.9950066698672e-06,1.9950066698672e-06,1.9950066698672e-06,1.9950066698672e-06,0.0,,,0.0,1,1051946379.7666667,9006636160.833334,8768636160.833334,0.27263433333333337,9.542201666666667,272631.6070172632,4783042.488425292,4783042.488425292
15,G035,1250,True,1e-05,0.0058919459729864935,2000,6944.5,6945.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1250.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,2166116.0,1570.9,18117.666666666668,7576.566666666667,-3375.133333333333,1e-05,0.0,0.0,2.1999999999999998e-11,11778.0,7686.0,0.9857619914996965,17667.0,0.05891945972986493,79.0,1.0906166874999998,1.0906166875e-05,121.0,7000.0,2.5000000000000004,15.708999999999998,100.00000000000001,16250000.000000004,2.140000000000001e-05,12500000.000000002,3141800.0,15641800.000000002,3840.094704773437,2.6116666666666667e-05,1.70833333333155e-05,4.319999999998217e-05,7.743026575598832e-05,0.0004082000000000001,0.0005070002945293218,0.00046831784089997524,18626350.000000004,1.0,0.98,1.0,1e-05,4.319999999998217e-05,7.099677333333335e-05,2166116.0,15641800.000000002,0.0005070002945293218,0.00046831784089997524,1.0906166875e-05,7.743026575598832e-05,12500000.000000002,3141800.0,18626350.000000004,2.5000000000000004,1,1051946379.7666667,9006636160.833334,8768636160.833334,0.27263433333333337,9.542201666666667,6310.97993827421,18820.899651597352,20375.481848671916
16,G035,1500,True,1e-05,0.0058919459729864935,2000,8864.5,8865.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,2642126.433333333,1707.0666666666666,19865.366666666665,7590.8,-3403.6,1e-05,0.0,0.0,2.1999999999999998e-11,11778.0,7686.0,0.9876138433515482,17667.0,0.05891945972986493,113.0,1.37124003,1.3712400300000001e-05,87.0,5900.0,2.5000000000000004,17.070666666666664,100.00000000000001,17500000.000000004,2.140000000000001e-05,15000000.000000004,3414133.3333333335,18414133.333333336,3742.778966199338,2.8200000000000004e-05,1.9166666666648836e-05,4.736666666664884e-05,9.988490231328268e-05,0.00043960000000000006,0.0005614105717355049,0.0005188084360876369,19227066.66666667,1.0,0.98,1.0,1e-05,4.736666666664884e-05,7.284275555555557e-05,2642126.433333333,18414133.333333336,0.0005614105717355049,0.0005188084360876369,1.3712400300000001e-05,9.988490231328268e-05,15000000.000000004,3414133.3333333335,19227066.66666667,2.5000000000000004,1,1051946379.7666667,9006636160.833334,8768636160.833334,0.27263433333333337,9.542201666666667,5755.826882479296,16996.832883229436,18392.533742560045
17,G035,1750,True,1e-05,0.0058919459729864935,2000,10784.5,10785.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,3136775.1,1829.0666666666666,21250.366666666665,7596.5,-3415.0,1e-05,0.0,0.0,2.1999999999999998e-11,11778.0,7686.0,0.9883554514702055,17667.0,0.05891945972986493,154.0,1.6726967074999999,1.6726967075e-05,46.0,4300.0,2.5000000000000004,18.290666666666663,100.00000000000001,18750000.000000004,2.140000000000001e-05,17500000.000000004,3658133.3333333335,21158133.333333336,3647.7523841901952,3.0283333333333332e-05,2.124999999998217e-05,5.15333333333155e-05,0.0001250179572754537,0.00047100000000000006,0.0006185148062087871,0.0005727111703264649,19684533.333333336,1.0,0.98,1.0,1e-05,5.15333333333155e-05,7.474036190476193e-05,3136775.1,21158133.333333336,0.0006185148062087871,0.0005727111703264649,1.6726967075e-05,0.0001250179572754537,17500000.000000004,3658133.3333333335,19684533.333333336,2.5000000000000004,1,1051946379.7666667,9006636160.833334,8768636160.833334,0.27263433333333337,9.542201666666667,5290.446313067808,15427.604272169327,16661.455478906213
18,G035,1000,True,1e-05,0.0058919459729864935,2000,5024.5,5025.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1722985.9333333333,1419.8666666666666,16398.433333333334,7544.7,-3311.4,1e-05,0.0,0.0,2.1999999999999998e-11,11778.0,7686.0,0.981615925058548,17667.0,0.05891945972986493,50.0,0.8308266799999999,8.3082668e-06,150.0,7700.0,2.5000000000000004,14.198666666666664,100.00000000000001,15000000.000000004,2.140000000000001e-05,10000000.000000002,2839733.3333333335,12839733.333333336,1376.1117495552721,2.403333333333334e-05,1.4999999999982169e-05,3.903333333331551e-05,5.7526217769418666e-05,0.0003768000000000001,0.0004551673775027521,0.0004209789680759799,17859733.333333336,0.8,0.98,2.8613531161467853,2.8613531161467856e-05,0.00011168814996687852,0.0001981193267345058,4930071.169420411,36739010.98382709,0.00130239459398586,0.001204569482136463,2.377288509795888e-05,0.00016460282247466468,28613531.161467858,8125479.822359231,51103003.626883954,7.1533827903669644,1,1051946379.7666667,9006636160.833334,8768636160.833334,0.27263433333333337,9.542201666666667,2441.0318678766184,7326.659455383356,7921.669781756642
19,G035,500,True,0.0001,0.0058919459729864935,2000,704.5,705.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,6690251.333333333,5955.766666666666,56872.933333333334,7581.3,-3384.6,0.0001,0.0,0.0,2.1999999999999998e-11,11778.0,7686.0,0.9863778298204527,17667.0,0.05891945972986493,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,5.9557666666666655,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,11911533.333333334,61911533.33333334,421.9324196639286,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.000241498802799188,0.00314,0.0035759918791991884,0.00334714722768988,143067300.0,1.0,0.98,1.0,0.0001,0.0003069999999998217,0.0006461564000000001,6690251.333333333,61911533.33333334,0.0035759918791991884,0.00334714722768988,3.7374667e-05,0.000241498802799188,50000000.00000001,11911533.333333334,143067300.0,25.000000000000004,1,1051946379.7666667,9006636160.833334,8768636160.833334,0.27263433333333337,9.542201666666667,888.05971769867,2668.406973229357,2850.8461138867992
20,G035,750,True,0.0001,0.0058919459729864935,2000,2624.8275862068967,2625.8275862068967,50.0,1e-07,2.0,0.5,0.0,14.827586206896552,750.0,0.0001,50.0,1e-07,2.0,0.5,14.827586206896552,10122217.896551725,6542.689655172414,63896.275862068964,7598.793103448276,-3419.5862068965516,0.0001,0.0,0.0,2.2e-11,11778.0,7686.0,0.9886537995639182,17667.0,0.05891945972986493,29.0,0.5918700075000001,5.918700075000001e-05,171.0,8300.0,25.000000000000004,6.5426896551724125,1000.0000000000001,137500000.00000003,0.00021400000000000002,75000000.00000001,13085379.310344828,88085379.31034485,412.6984892003265,0.0002195,0.00012916666666648835,0.00034866666666648837,0.00039099751789115566,0.0034540000000000013,0.004043842283454375,0.0037653140092815084,154056724.13793108,1.0,0.98,1.0,0.0001,0.00034866666666648837,0.0006606138390804598,10122217.896551725,88085379.31034485,0.004043842283454375,0.0037653140092815084,5.918700075000001e-05,0.00039099751789115566,75000000.00000001,13085379.310344828,154056724.13793108,25.000000000000004,1,1051946379.7666667,9006636160.833334,8768636160.833334,0.27263433333333337,9.542201666666667,781.9340344172259,2359.6869011704935,2534.2379528361025
21,G037,2000,False,1e-06,0.005895447723861931,2000,11774.5,11775.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,1e-06,0.0,1.0000000000000001e-07,2.0,0.5,14.5,502294.56666666665,,,7567.733333333334,-3350.4666666666667,1.00001e-06,,,2.1999999999999998e-11,11785.0,7689.0,0.9842285516105259,17678.0,0.05895447723861931,200.0,1.99498672,1.9950066698672e-06,0.0,0.0,0.0,,,,,0.0,,,271039.28960710386,,,1.00001e-06,1.9950066698672e-06,,1.9950066698672e-06,1.9950066698672e-06,,1.0,0.98,1.0,1.00001e-06,1.00001e-06,1.00001e-06,502294.56666666665,,1.9950066698672e-06,1.9950066698672e-06,1.9950066698672e-06,1.9950066698672e-06,0.0,,,0.0,1,1062922950.0333333,9098077084.166666,8860077084.166666,0.27104199999999995,9.48647,271039.28960710386,4755106.909307466,4755106.909307466
22,G037,1250,True,1e-05,0.005895447723861931,2000,6974.5,6975.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1250.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,2166131.466666667,1564.6666666666667,18024.7,7575.2,-3365.4,1e-05,0.0,0.0,2.1999999999999998e-11,11785.0,7689.0,0.9851996358434127,17678.0,0.05895447723861931,79.0,1.0906166874999998,1.0906166875e-05,121.0,7000.0,2.5000000000000004,15.646666666666665,100.00000000000001,16250000.000000004,2.140000000000001e-05,12500000.000000002,3129333.3333333335,15629333.333333336,3818.202820806121,2.6116666666666667e-05,1.70833333333155e-05,4.319999999998217e-05,7.7419388672225e-05,0.0004082000000000001,0.000506986415472225,0.00046831784089997524,18617000.000000004,1.0,0.98,1.0,1e-05,4.319999999998217e-05,7.09868e-05,2166131.466666667,15629333.333333336,0.000506986415472225,0.00046831784089997524,1.0906166875e-05,7.7419388672225e-05,12500000.000000002,3129333.3333333335,18617000.000000004,2.5000000000000004,1,1062922950.0333333,9098077084.166666,8860077084.166666,0.27104199999999995,9.48647,6274.120370372959,18711.48754777575,20256.477912030154
23,G037,1500,True,1e-05,0.005895447723861931,2000,8894.5,8895.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,2638213.7,1698.0333333333333,19673.3,7595.033333333334,-3405.0666666666666,1e-05,0.0,0.0,2.1999999999999998e-11,11785.0,7689.0,0.9877790783370183,17678.0,0.05895447723861931,113.0,1.37124003,1.3712400300000001e-05,87.0,5900.0,2.5000000000000004,16.98033333333333,100.00000000000001,17500000.000000004,2.140000000000001e-05,15000000.000000004,3396066.6666666665,18396066.66666667,3721.534444260692,2.8200000000000004e-05,1.9166666666648836e-05,4.736666666664884e-05,9.986838648892135e-05,0.00043960000000000006,0.0005613904305333658,0.0005188084360876369,19218033.333333336,1.0,0.98,1.0,1e-05,4.736666666664884e-05,7.283071111111112e-05,2638213.7,18396066.66666667,0.0005613904305333658,0.0005188084360876369,1.3712400300000001e-05,9.986838648892135e-05,15000000.000000004,3396066.6666666665,19218033.333333336,2.5000000000000004,1,1062922950.0333333,9098077084.166666,8860077084.166666,0.27104199999999995,9.48647,5722.209711472948,16898.168340680648,18285.11130531723
24,G037,1750,True,1e-05,0.005895447723861931,2000,10814.5,10815.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,3138381.6,1830.3,21179.166666666668,7601.3,-3417.6,1e-05,0.0,0.0,2.1999999999999998e-11,11785.0,7689.0,0.9885940954610483,17678.0,0.05895447723861931,154.0,1.6726967074999999,1.6726967075e-05,46.0,4300.0,2.5000000000000004,18.302999999999997,100.00000000000001,18750000.000000004,2.140000000000001e-05,17500000.000000004,3660600.0,21160600.000000004,3626.37912936044,3.0283333333333332e-05,2.124999999998217e-05,5.15333333333155e-05,0.00012502031498128904,0.00047100000000000006,0.0006185175881812891,0.0005727111703264649,19685150.000000004,1.0,0.98,1.0,1e-05,5.15333333333155e-05,7.474177142857145e-05,3138381.6,21160600.000000004,0.0006185175881812891,0.0005727111703264649,1.6726967075e-05,0.00012502031498128904,17500000.000000004,3660600.0,19685150.000000004,2.5000000000000004,1,1062922950.0333333,9098077084.166666,8860077084.166666,0.27104199999999995,9.48647,5259.547218630538,15337.429656437662,16564.14348369072
25,G037,1000,True,1e-05,0.005895447723861931,2000,5054.5,5055.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1711251.5666666667,1420.5666666666666,16406.366666666665,7554.433333333333,-3323.866666666667,1e-05,0.0,0.0,2.1999999999999998e-11,11785.0,7689.0,0.9824988078206963,17678.0,0.05895447723861931,50.0,0.8308266799999999,8.3082668e-06,150.0,7700.0,2.5000000000000004,14.205666666666666,100.00000000000001,15000000.000000004,2.140000000000001e-05,10000000.000000002,2841133.3333333335,12841133.333333336,2891.0698009111634,2.403333333333334e-05,1.4999999999982169e-05,3.903333333331551e-05,5.752738092677067e-05,0.0003768000000000001,0.0004551689620601041,0.0004209789680759799,17861133.333333336,0.9666666666666667,0.98,1.3539849850576908,1.3539849850576909e-05,5.285054725006107e-05,9.375145488171093e-05,2317008.9269231167,17386701.724457152,0.0006162919402936747,0.0005699992017999578,1.1249268499053308e-05,7.789121000454167e-05,13539849.850576911,3846851.873880241,24183706.34944676,3.3849624626442276,1,1062922950.0333333,9098077084.166666,8860077084.166666,0.27104199999999995,9.48647,5128.461560058619,15392.818532527814,16642.953130536654
26,G037,500,True,0.0001,0.005895447723861931,2000,734.5,735.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,6674612.166666667,5930.033333333334,56778.63333333333,7581.433333333333,-3377.866666666667,0.0001,0.0,0.0,2.1999999999999998e-11,11785.0,7689.0,0.9860103177699744,17678.0,0.05895447723861931,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,5.930033333333332,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,11860066.666666666,61860066.66666667,419.5349363241556,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.0002414603318086227,0.00314,0.00357592242527529,0.00334714722768988,142990100.0,1.0,0.98,1.0,0.0001,0.0003069999999998217,0.0006460534666666666,6674612.166666667,61860066.66666667,0.00357592242527529,0.00334714722768988,3.7374667e-05,0.0002414603318086227,50000000.00000001,11860066.666666666,142990100.0,25.000000000000004,1,1062922950.0333333,9098077084.166666,8860077084.166666,0.27104199999999995,9.48647,882.8729641698937,2652.8735447245313,2834.195616350982
27,G037,750,True,0.0001,0.005895447723861931,2000,2654.310344827586,2655.310344827586,50.0,1e-07,2.0,0.5,0.0,14.310344827586206,750.0,0.0001,50.0,1e-07,2.0,0.5,14.310344827586206,10145897.27586207,6591.3448275862065,64264.03448275862,7599.931034482759,-3414.862068965517,0.0001,0.0,0.0,2.2e-11,11785.0,7689.0,0.9884160533857144,17678.0,0.05895447723861931,29.0,0.5918700075000001,5.918700075000001e-05,171.0,8300.0,25.000000000000004,6.591344827586206,1000.0000000000001,137500000.00000003,0.00021400000000000002,75000000.00000001,13182689.655172413,88182689.65517244,410.20753838256616,0.0002195,0.00012916666666648835,0.00034866666666648837,0.00039107431132385286,0.0034540000000000013,0.0040439581307721295,0.0037653140092815084,154178362.06896555,1.0,0.98,1.0,0.0001,0.00034866666666648837,0.0006607435862068966,10145897.27586207,88182689.65517244,0.0040439581307721295,0.0037653140092815084,5.918700075000001e-05,0.00039107431132385286,75000000.00000001,13182689.655172413,154178362.06896555,25.000000000000004,1,1062922950.0333333,9098077084.166666,8860077084.166666,0.27104199999999995,9.48647,777.3671128111048,2345.837838382543,2519.4366197920885
28,G025,2000,False,1e-06,0.01,2000,11834.5,11835.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,1e-06,0.0,1.0000000000000001e-07,2.0,0.5,14.5,339437.13333333336,,,13174.9,-6359.8,1.00001e-06,,,2.1999999999999998e-11,19990.0,13340.0,0.987623688155922,29985.0,0.1,200.0,1.99498672,1.9950066698672e-06,0.0,0.0,0.0,,,,,0.0,,,278455.4821118456,,,1.00001e-06,1.9950066698672e-06,,1.9950066698672e-06,1.9950066698672e-06,,1.0,0.98,1.0,1.00001e-06,1.00001e-06,1.00001e-06,339437.13333333336,,1.9950066698672e-06,1.9950066698672e-06,1.9950066698672e-06,1.9950066698672e-06,0.0,,,0.0,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,278455.4821118456,4885216.415833884,4885216.415833884
29,G025,1750,True,1e-06,0.01,2000,9914.5,9915.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,1e-06,50.0,1.0000000000000001e-07,2.0,0.5,14.5,132396.2,234.6,4749.8,13093.166666666666,-6196.333333333333,1.00001e-06,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9814967516241879,29985.0,0.1,154.0,1.6726967074999999,1.672713434467075e-06,46.0,4300.0,0.25,23.459999999999997,10.0,1875000.0,2.1400000000000003e-06,1750000.0,469200.0,2219200.0,9663.991781175971,3.028333333333333e-06,2.124999999998217e-06,5.15333333333155e-06,1.2600615462935502e-05,4.71e-05,6.19680828629355e-05,5.727111703264648e-05,1994300.0,0.7,0.98,3.8249785787863972,3.8250168285721854e-06,1.971138960933908e-05,2.8814000774406935e-05,506412.62891271967,8488392.462042773,0.00023702658951918872,0.00021906079583304156,6.3980930552847866e-06,4.819708422525294e-05,6693712.512876195,1794679.9491665775,7628154.779673712,0.9562446446965993,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,14126.769963226523,41117.915728793516,44490.11196307957
30,G025,1250,True,1e-05,0.01,2000,7034.5,7035.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1250.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1022669.8666666667,1284.7,25450.9,13151.933333333332,-6313.866666666667,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9859020489755123,29985.0,0.1,79.0,1.0906166874999998,1.0906166875e-05,121.0,7000.0,2.5000000000000004,12.847,100.00000000000001,16250000.000000004,2.140000000000001e-05,12500000.000000002,2569400.0,15069400.000000002,3947.587088647504,2.6116666666666667e-05,1.70833333333155e-05,4.319999999998217e-05,7.693085056244834e-05,0.0004082000000000001,0.0005063630454157818,0.00046831784089997524,18197050.000000004,1.0,0.98,1.0,1e-05,4.319999999998217e-05,7.053885333333335e-05,1022669.8666666667,15069400.000000002,0.0005063630454157818,0.00046831784089997524,1.0906166875e-05,7.693085056244834e-05,12500000.000000002,2569400.0,18197050.000000004,2.5000000000000004,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,6445.7932098792035,19247.137842238713,20810.736816270306
31,G025,1500,True,1e-05,0.01,2000,8954.5,8955.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1174846.8,1345.0,26643.366666666665,13214.0,-6438.0,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9905547226386807,29985.0,0.1,113.0,1.37124003,1.3712400300000001e-05,87.0,5900.0,2.5000000000000004,13.449999999999998,100.00000000000001,17500000.000000004,2.140000000000001e-05,15000000.000000004,2690000.0,17690000.000000004,3848.2347521650995,2.8200000000000004e-05,1.9166666666648836e-05,4.736666666664884e-05,9.922292857080002e-05,0.00043960000000000006,0.0005606032885708001,0.0005188084360876369,18865000.000000004,1.0,0.98,1.0,1e-05,4.736666666664884e-05,7.236000000000002e-05,1174846.8,17690000.000000004,0.0005606032885708001,0.0005188084360876369,1.3712400300000001e-05,9.922292857080002e-05,15000000.000000004,2690000.0,18865000.000000004,2.5000000000000004,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,5878.781140044436,17384.912882298373,18785.42956400007
32,G025,1000,True,1e-05,0.01,2000,5114.5,5115.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,872943.8666666667,1240.3333333333333,24537.566666666666,13080.966666666667,-6171.933333333333,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9805822088955521,29985.0,0.1,50.0,0.8308266799999999,8.3082668e-06,150.0,7700.0,2.5000000000000004,12.403333333333332,100.00000000000001,15000000.000000004,2.140000000000001e-05,10000000.000000002,2480666.6666666665,12480666.666666668,804.3598473601728,2.403333333333334e-05,1.4999999999982169e-05,3.903333333331551e-05,5.722789560285334e-05,0.0003768000000000001,0.0004547609762695201,0.0004209789680759799,17500666.66666667,0.6,0.98,5.02588318946412,5.0258831894641205e-05,0.0001961769738286599,0.0003461861846790816,4387313.9048258085,62726372.7933052,0.0022855755458572728,0.00211579111877102,4.175637844370286e-05,0.0002876207184787882,50258831.89464121,12467540.898663994,87956306.4044151,12.564707973660303,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,1419.4238051091097,4264.151036704321,4606.333416785692
33,G025,500,True,0.0001,0.01,2000,794.5,795.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,3247317.466666667,2956.5,57049.333333333336,13150.2,-6310.4,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9857721139430284,29985.0,0.1,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,2.9564999999999997,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,5913000.0,55913000.00000001,439.0982707815806,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.00023701493908275334,0.00314,0.003567896898416087,0.00334714722768988,134069500.00000001,1.0,0.98,1.0,0.0001,0.0003069999999998217,0.0006341593333333334,3247317.466666667,55913000.00000001,0.003567896898416087,0.00334714722768988,3.7374667e-05,0.00023701493908275334,50000000.00000001,5913000.0,134069500.00000001,25.000000000000004,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,907.030184582503,2731.5921986590865,2911.745038493516
