beta0,beta1,tstop,epoch,beta0,beta1,mean_gs,std_gs,spin
0.2,13.0,200.0,0.001,1.525,16.25,-11.810111999511719,0.0013546259142458439,1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,16.25,-11.810111999511719,0.0013546259142458439,1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,16.25,-11.810111999511719,0.0013546259142458439,1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,16.25,-11.810111999511719,0.0013546259142458439,1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0
0.2,13.0,200.0,0.001,1.525,20.0,-11.809932708740234,0.0008921338012441993,1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:1.0:-1.0:1.0:1.0
